Stats since: 1ns
---PROFILEDATA---
Flags,FrameTimelineVsyncId,IntendedVsync,Vsync,InputEventId,HandleInputStart,AnimationStart,PerformTraversalsStart,DrawStart,FrameDeadline,FrameInterval,FrameStartTime,SyncQueued,SyncStart,IssueDrawCommandsStart,SwapBuffers,FrameCompleted,DequeueBufferDuration,QueueBufferDuration,GpuCompleted,SwapBuffersCompleted,DisplayPresentTime,CommandSubmissionCompleted,
0,0,5020889907688,5020889907688,0,0,0,0,0,0,0,0,0,0,0,0,5020906574354,0,0,0,0,5020906574354,0,
0,0,5021529724850,5021529724850,0,0,0,0,0,0,0,0,0,0,0,0,5021546391516,0,0,0,0,5021546391516,0,
0,0,5022428506653,5022428506653,0,0,0,0,0,0,0,0,0,0,0,0,5022445173319,0,0,0,0,5022445173319,0,
0,0,5022490214889,5022490214889,0,0,0,0,0,0,0,0,0,0,0,0,5022506881555,0,0,0,0,5022506881555,0,
0,0,5022579647483,5022579647483,0,0,0,0,0,0,0,0,0,0,0,0,5022596314149,0,0,0,0,5022596314149,0,
0,0,5022699315618,5022699315618,0,0,0,0,0,0,0,0,0,0,0,0,5022715982284,0,0,0,0,5022715982284,0,
0,0,5022899033447,5022899033447,0,0,0,0,0,0,0,0,0,0,0,0,5022915700113,0,0,0,0,5022915700113,0,
0,0,5023280198107,5023280198107,0,0,0,0,0,0,0,0,0,0,0,0,5023296864773,0,0,0,0,5023296864773,0,
0,0,5023919239461,5023919239461,0,0,0,0,0,0,0,0,0,0,0,0,5023935906127,0,0,0,0,5023935906127,0,
0,0,5024819857580,5024819857580,0,0,0,0,0,0,0,0,0,0,0,0,5024836524246,0,0,0,0,5024836524246,0,
0,0,5024878919565,5024878919565,0,0,0,0,0,0,0,0,0,0,0,0,5024895586231,0,0,0,0,5024895586231,0,
0,0,5024968396539,5024968396539,0,0,0,0,0,0,0,0,0,0,0,0,5024985063205,0,0,0,0,5024985063205,0,
0,0,5025089995899,5025089995899,0,0,0,0,0,0,0,0,0,0,0,0,5025106662565,0,0,0,0,5025106662565,0,
0,0,5025289136051,5025289136051,0,0,0,0,0,0,0,0,0,0,0,0,5025305802717,0,0,0,0,5025305802717,0,
0,0,5025669311801,5025669311801,0,0,0,0,0,0,0,0,0,0,0,0,5025685978467,0,0,0,0,5025685978467,0,
0,0,5026308560542,5026308560542,0,0,0,0,0,0,0,0,0,0,0,0,5026325227208,0,0,0,0,5026325227208,0,
0,0,5027208830883,5027208830883,0,0,0,0,0,0,0,0,0,0,0,0,5027225497549,0,0,0,0,5027225497549,0,
0,0,5027269797536,5027269797536,0,0,0,0,0,0,0,0,0,0,0,0,5027286464202,0,0,0,0,5027286464202,0,
0,0,5027359715536,5027359715536,0,0,0,0,0,0,0,0,0,0,0,0,5027376382202,0,0,0,0,5027376382202,0,
0,0,5028258592934,5028258592934,0,0,0,0,0,0,0,0,0,0,0,0,5028275259600,0,0,0,0,5028275259600,0,
0,0,5032609135197,5032609135197,7,0,0,0,0,0,0,0,0,0,0,0,5032625801863,0,0,0,0,5032625801863,0,
0,0,5032634557875,5032634557875,7,0,0,0,0,0,0,0,0,0,0,0,5032651224541,0,0,0,0,5032651224541,0,
0,0,5032664804121,5032664804121,7,0,0,0,0,0,0,0,0,0,0,0,5032681470787,0,0,0,0,5032681470787,0,
0,0,5034563350055,5034563350055,0,0,0,0,0,0,0,0,0,0,0,0,5034580016721,0,0,0,0,5034580016721,0,
0,0,5034684119794,5034684119794,0,0,0,0,0,0,0,0,0,0,0,0,5034700786460,0,0,0,0,5034700786460,0,
0,0,5034884943312,5034884943312,0,0,0,0,0,0,0,0,0,0,0,0,5034901609978,0,0,0,0,5034901609978,0,
0,0,5035265267136,5035265267136,0,0,0,0,0,0,0,0,0,0,0,0,5035281933802,0,0,0,0,5035281933802,0,
0,0,5035903398862,5035903398862,0,0,0,0,0,0,0,0,0,0,0,0,5035920065528,0,0,0,0,5035920065528,0,
0,0,5036804463204,5036804463204,0,0,0,0,0,0,0,0,0,0,0,0,5036821129870,0,0,0,0,5036821129870,0,
0,0,5036863753505,5036863753505,0,0,0,0,0,0,0,0,0,0,0,0,5036880420171,0,0,0,0,5036880420171,0,
0,0,5036955031078,5036955031078,0,0,0,0,0,0,0,0,0,0,0,0,5036971697744,0,0,0,0,5036971697744,0,
0,0,5037074911166,5037074911166,0,0,0,0,0,0,0,0,0,0,0,0,5037091577832,0,0,0,0,5037091577832,0,
0,0,5037273368803,5037273368803,0,0,0,0,0,0,0,0,0,0,0,0,5037290035469,0,0,0,0,5037290035469,0,
0,0,5037653356777,5037653356777,0,0,0,0,0,0,0,0,0,0,0,0,5037670023443,0,0,0,0,5037670023443,0,
0,0,5038294171220,5038294171220,0,0,0,0,0,0,0,0,0,0,0,0,5038310837886,0,0,0,0,5038310837886,0,
0,0,5039193623878,5039193623878,0,0,0,0,0,0,0,0,0,0,0,0,5039210290544,0,0,0,0,5039210290544,0,
0,0,5039254345479,5039254345479,0,0,0,0,0,0,0,0,0,0,0,0,5039271012145,0,0,0,0,5039271012145,0,
0,0,5039344140046,5039344140046,0,0,0,0,0,0,0,0,0,0,0,0,5039360806712,0,0,0,0,5039360806712,0,
0,0,5039464376455,5039464376455,0,0,0,0,0,0,0,0,0,0,0,0,5039481043121,0,0,0,0,5039481043121,0,
0,0,5039663633719,5039663633719,0,0,0,0,0,0,0,0,0,0,0,0,5039680300385,0,0,0,0,5039680300385,0,
0,0,5040044364888,5040044364888,0,0,0,0,0,0,0,0,0,0,0,0,5040061031554,0,0,0,0,5040061031554,0,
0,0,5040684668878,5040684668878,0,0,0,0,0,0,0,0,0,0,0,0,5040701335544,0,0,0,0,5040701335544,0,
0,0,5041584031513,5041584031513,0,0,0,0,0,0,0,0,0,0,0,0,5041600698179,0,0,0,0,5041600698179,0,
0,0,5041645174390,5041645174390,0,0,0,0,0,0,0,0,0,0,0,0,5041661841056,0,0,0,0,5041661841056,0,
0,0,5041733528877,5041733528877,0,0,0,0,0,0,0,0,0,0,0,0,5041750195543,0,0,0,0,5041750195543,0,
0,0,5041853916630,5041853916630,0,0,0,0,0,0,0,0,0,0,0,0,5041870583296,0,0,0,0,5041870583296,0,
0,0,5042053633467,5042053633467,0,0,0,0,0,0,0,0,0,0,0,0,5042070300133,0,0,0,0,5042070300133,0,
0,0,5042435186283,5042435186283,0,0,0,0,0,0,0,0,0,0,0,0,5042451852949,0,0,0,0,5042451852949,0,
0,0,5043074032028,5043074032028,0,0,0,0,0,0,0,0,0,0,0,0,5043090698694,0,0,0,0,5043090698694,0,
0,0,5043974118716,5043974118716,0,0,0,0,0,0,0,0,0,0,0,0,5043990785382,0,0,0,0,5043990785382,0,
0,0,5044034747733,5044034747733,0,0,0,0,0,0,0,0,0,0,0,0,5044051414399,0,0,0,0,5044051414399,0,
0,0,5044123386883,5044123386883,0,0,0,0,0,0,0,0,0,0,0,0,5044140053549,0,0,0,0,5044140053549,0,
0,0,5044243600052,5044243600052,0,0,0,0,0,0,0,0,0,0,0,0,5044260266718,0,0,0,0,5044260266718,0,
0,0,5045143403359,5045143403359,0,0,0,0,0,0,0,0,0,0,0,0,5045160070025,0,0,0,0,5045160070025,0,
0,0,5050794626844,5050794626844,7,0,0,0,0,0,0,0,0,0,0,0,5050811293510,0,0,0,0,5050811293510,0,
0,0,5050819660794,5050819660794,7,0,0,0,0,0,0,0,0,0,0,0,5050836327460,0,0,0,0,5050836327460,0,
0,0,5050849686375,5050849686375,7,0,0,0,0,0,0,0,0,0,0,0,5050866353041,0,0,0,0,5050866353041,0,
0,0,5052749787636,5052749787636,0,0,0,0,0,0,0,0,0,0,0,0,5052766454302,0,0,0,0,5052766454302,0,
0,0,5052948830944,5052948830944,0,0,0,0,0,0,0,0,0,0,0,0,5052965497610,0,0,0,0,5052965497610,0,
0,0,5053328478686,5053328478686,0,0,0,0,0,0,0,0,0,0,0,0,5053345145352,0,0,0,0,5053345145352,0,
0,0,5053969011483,5053969011483,0,0,0,0,0,0,0,0,0,0,0,0,5053985678149,0,0,0,0,5053985678149,0,
0,0,5054870304322,5054870304322,0,0,0,0,0,0,0,0,0,0,0,0,5054886970988,0,0,0,0,5054886970988,0,
0,0,5054930035445,5054930035445,0,0,0,0,0,0,0,0,0,0,0,0,5054946702111,0,0,0,0,5054946702111,0,
0,0,5055018344637,5055018344637,0,0,0,0,0,0,0,0,0,0,0,0,5055035011303,0,0,0,0,5055035011303,0,
0,0,5055138773052,5055138773052,0,0,0,0,0,0,0,0,0,0,0,0,5055155439718,0,0,0,0,5055155439718,0,
0,0,5055340098344,5055340098344,0,0,0,0,0,0,0,0,0,0,0,0,5055356765010,0,0,0,0,5055356765010,0,
0,0,5055719856572,5055719856572,0,0,0,0,0,0,0,0,0,0,0,0,5055736523238,0,0,0,0,5055736523238,0,
0,0,5056358459910,5056358459910,0,0,0,0,0,0,0,0,0,0,0,0,5056375126576,0,0,0,0,5056375126576,0,
0,0,5057258718406,5057258718406,0,0,0,0,0,0,0,0,0,0,0,0,5057275385072,0,0,0,0,5057275385072,0,
0,0,5057319445512,5057319445512,0,0,0,0,0,0,0,0,0,0,0,0,5057336112178,0,0,0,0,5057336112178,0,
0,0,5057409840782,5057409840782,0,0,0,0,0,0,0,0,0,0,0,0,5057426507448,0,0,0,0,5057426507448,0,
0,0,5057529838213,5057529838213,0,0,0,0,0,0,0,0,0,0,0,0,5057546504879,0,0,0,0,5057546504879,0,
Stats since: 1ns
---PROFILEDATA---
Flags,FrameTimelineVsyncId,IntendedVsync,Vsync,InputEventId,HandleInputStart,AnimationStart,PerformTraversalsStart,DrawStart,FrameDeadline,FrameInterval,FrameStartTime,SyncQueued,SyncStart,IssueDrawCommandsStart,SwapBuffers,FrameCompleted,DequeueBufferDuration,QueueBufferDuration,GpuCompleted,SwapBuffersCompleted,DisplayPresentTime,CommandSubmissionCompleted,
0,0,5041584031513,5041584031513,0,0,0,0,0,0,0,0,0,0,0,0,5041600698179,0,0,0,0,5041600698179,0,
0,0,5041645174390,5041645174390,0,0,0,0,0,0,0,0,0,0,0,0,5041661841056,0,0,0,0,5041661841056,0,
0,0,5041733528877,5041733528877,0,0,0,0,0,0,0,0,0,0,0,0,5041750195543,0,0,0,0,5041750195543,0,
0,0,5041853916630,5041853916630,0,0,0,0,0,0,0,0,0,0,0,0,5041870583296,0,0,0,0,5041870583296,0,
0,0,5042053633467,5042053633467,0,0,0,0,0,0,0,0,0,0,0,0,5042070300133,0,0,0,0,5042070300133,0,
0,0,5042435186283,5042435186283,0,0,0,0,0,0,0,0,0,0,0,0,5042451852949,0,0,0,0,5042451852949,0,
0,0,5043074032028,5043074032028,0,0,0,0,0,0,0,0,0,0,0,0,5043090698694,0,0,0,0,5043090698694,0,
0,0,5043974118716,5043974118716,0,0,0,0,0,0,0,0,0,0,0,0,5043990785382,0,0,0,0,5043990785382,0,
0,0,5044034747733,5044034747733,0,0,0,0,0,0,0,0,0,0,0,0,5044051414399,0,0,0,0,5044051414399,0,
0,0,5044123386883,5044123386883,0,0,0,0,0,0,0,0,0,0,0,0,5044140053549,0,0,0,0,5044140053549,0,
0,0,5044243600052,5044243600052,0,0,0,0,0,0,0,0,0,0,0,0,5044260266718,0,0,0,0,5044260266718,0,
0,0,5045143403359,5045143403359,0,0,0,0,0,0,0,0,0,0,0,0,5045160070025,0,0,0,0,5045160070025,0,
0,0,5050794626844,5050794626844,7,0,0,0,0,0,0,0,0,0,0,0,5050811293510,0,0,0,0,5050811293510,0,
0,0,5050819660794,5050819660794,7,0,0,0,0,0,0,0,0,0,0,0,5050836327460,0,0,0,0,5050836327460,0,
0,0,5050849686375,5050849686375,7,0,0,0,0,0,0,0,0,0,0,0,5050866353041,0,0,0,0,5050866353041,0,
0,0,5052749787636,5052749787636,0,0,0,0,0,0,0,0,0,0,0,0,5052766454302,0,0,0,0,5052766454302,0,
0,0,5052948830944,5052948830944,0,0,0,0,0,0,0,0,0,0,0,0,5052965497610,0,0,0,0,5052965497610,0,
0,0,5053328478686,5053328478686,0,0,0,0,0,0,0,0,0,0,0,0,5053345145352,0,0,0,0,5053345145352,0,
0,0,5053969011483,5053969011483,0,0,0,0,0,0,0,0,0,0,0,0,5053985678149,0,0,0,0,5053985678149,0,
0,0,5054870304322,5054870304322,0,0,0,0,0,0,0,0,0,0,0,0,5054886970988,0,0,0,0,5054886970988,0,
0,0,5054930035445,5054930035445,0,0,0,0,0,0,0,0,0,0,0,0,5054946702111,0,0,0,0,5054946702111,0,
0,0,5055018344637,5055018344637,0,0,0,0,0,0,0,0,0,0,0,0,5055035011303,0,0,0,0,5055035011303,0,
0,0,5055138773052,5055138773052,0,0,0,0,0,0,0,0,0,0,0,0,5055155439718,0,0,0,0,5055155439718,0,
0,0,5055340098344,5055340098344,0,0,0,0,0,0,0,0,0,0,0,0,5055356765010,0,0,0,0,5055356765010,0,
0,0,5055719856572,5055719856572,0,0,0,0,0,0,0,0,0,0,0,0,5055736523238,0,0,0,0,5055736523238,0,
0,0,5056358459910,5056358459910,0,0,0,0,0,0,0,0,0,0,0,0,5056375126576,0,0,0,0,5056375126576,0,
0,0,5057258718406,5057258718406,0,0,0,0,0,0,0,0,0,0,0,0,5057275385072,0,0,0,0,5057275385072,0,
0,0,5057319445512,5057319445512,0,0,0,0,0,0,0,0,0,0,0,0,5057336112178,0,0,0,0,5057336112178,0,
0,0,5057409840782,5057409840782,0,0,0,0,0,0,0,0,0,0,0,0,5057426507448,0,0,0,0,5057426507448,0,
0,0,5057529838213,5057529838213,0,0,0,0,0,0,0,0,0,0,0,0,5057546504879,0,0,0,0,5057546504879,0,
0,0,5057730029230,5057730029230,0,0,0,0,0,0,0,0,0,0,0,0,5057746695896,0,0,0,0,5057746695896,0,
0,0,5058109503292,5058109503292,0,0,0,0,0,0,0,0,0,0,0,0,5058126169958,0,0,0,0,5058126169958,0,
0,0,5058749088930,5058749088930,0,0,0,0,0,0,0,0,0,0,0,0,5058765755596,0,0,0,0,5058765755596,0,
0,0,5059648529673,5059648529673,0,0,0,0,0,0,0,0,0,0,0,0,5059665196339,0,0,0,0,5059665196339,0,
0,0,5059709916666,5059709916666,0,0,0,0,0,0,0,0,0,0,0,0,5059726583332,0,0,0,0,5059726583332,0,
0,0,5059799312466,5059799312466,0,0,0,0,0,0,0,0,0,0,0,0,5059815979132,0,0,0,0,5059815979132,0,
0,0,5059919772876,5059919772876,0,0,0,0,0,0,0,0,0,0,0,0,5059936439542,0,0,0,0,5059936439542,0,
0,0,5060118410173,5060118410173,0,0,0,0,0,0,0,0,0,0,0,0,5060135076839,0,0,0,0,5060135076839,0,
0,0,5060498417352,5060498417352,0,0,0,0,0,0,0,0,0,0,0,0,5060515084018,0,0,0,0,5060515084018,0,
0,0,5061139440385,5061139440385,0,0,0,0,0,0,0,0,0,0,0,0,5061156107051,0,0,0,0,5061156107051,0,
0,0,5062038789949,5062038789949,0,0,0,0,0,0,0,0,0,0,0,0,5062055456615,0,0,0,0,5062055456615,0,
0,0,5062099911499,5062099911499,0,0,0,0,0,0,0,0,0,0,0,0,5062116578165,0,0,0,0,5062116578165,0,
0,0,5062189655557,5062189655557,0,0,0,0,0,0,0,0,0,0,0,0,5062206322223,0,0,0,0,5062206322223,0,
0,0,5062309823106,5062309823106,0,0,0,0,0,0,0,0,0,0,0,0,5062326489772,0,0,0,0,5062326489772,0,
0,0,5062510282132,5062510282132,0,0,0,0,0,0,0,0,0,0,0,0,5062526948798,0,0,0,0,5062526948798,0,
0,0,5063409327915,5063409327915,0,0,0,0,0,0,0,0,0,0,0,0,5063425994581,0,0,0,0,5063425994581,0,
0,0,5069558451159,5069558451159,7,0,0,0,0,0,0,0,0,0,0,0,5069575117825,0,0,0,0,5069575117825,0,
0,0,5069583913751,5069583913751,7,0,0,0,0,0,0,0,0,0,0,0,5069600580417,0,0,0,0,5069600580417,0,
0,0,5069614307126,5069614307126,7,0,0,0,0,0,0,0,0,0,0,0,5069630973792,0,0,0,0,5069630973792,0,
0,0,5071514532249,5071514532249,0,0,0,0,0,0,0,0,0,0,0,0,5071531198915,0,0,0,0,5071531198915,0,
0,0,5071894691429,5071894691429,0,0,0,0,0,0,0,0,0,0,0,0,5071911358095,0,0,0,0,5071911358095,0,
0,0,5072534877271,5072534877271,0,0,0,0,0,0,0,0,0,0,0,0,5072551543937,0,0,0,0,5072551543937,0,
0,0,5073434320646,5073434320646,0,0,0,0,0,0,0,0,0,0,0,0,5073450987312,0,0,0,0,5073450987312,0,
0,0,5073494914203,5073494914203,0,0,0,0,0,0,0,0,0,0,0,0,5073511580869,0,0,0,0,5073511580869,0,
0,0,5073584165197,5073584165197,0,0,0,0,0,0,0,0,0,0,0,0,5073600831863,0,0,0,0,5073600831863,0,
0,0,5073703598544,5073703598544,0,0,0,0,0,0,0,0,0,0,0,0,5073720265210,0,0,0,0,5073720265210,0,
0,0,5073903824385,5073903824385,0,0,0,0,0,0,0,0,0,0,0,0,5073920491051,0,0,0,0,5073920491051,0,
0,0,5074283942016,5074283942016,0,0,0,0,0,0,0,0,0,0,0,0,5074300608682,0,0,0,0,5074300608682,0,
0,0,5074924522397,5074924522397,0,0,0,0,0,0,0,0,0,0,0,0,5074941189063,0,0,0,0,5074941189063,0,
0,0,5075823395780,5075823395780,0,0,0,0,0,0,0,0,0,0,0,0,5075840062446,0,0,0,0,5075840062446,0,
0,0,5075883599646,5075883599646,0,0,0,0,0,0,0,0,0,0,0,0,5075900266312,0,0,0,0,5075900266312,0,
0,0,5075973697416,5075973697416,0,0,0,0,0,0,0,0,0,0,0,0,5075990364082,0,0,0,0,5075990364082,0,
0,0,5076094147842,5076094147842,0,0,0,0,0,0,0,0,0,0,0,0,5076110814508,0,0,0,0,5076110814508,0,
0,0,5076293496876,5076293496876,0,0,0,0,0,0,0,0,0,0,0,0,5076310163542,0,0,0,0,5076310163542,0,
0,0,5076673826037,5076673826037,0,0,0,0,0,0,0,0,0,0,0,0,5076690492703,0,0,0,0,5076690492703,0,
0,0,5077313870342,5077313870342,0,0,0,0,0,0,0,0,0,0,0,0,5077330537008,0,0,0,0,5077330537008,0,
0,0,5078213662290,5078213662290,0,0,0,0,0,0,0,0,0,0,0,0,5078230328956,0,0,0,0,5078230328956,0,
0,0,5078273839046,5078273839046,0,0,0,0,0,0,0,0,0,0,0,0,5078290505712,0,0,0,0,5078290505712,0,
0,0,5078363941636,5078363941636,0,0,0,0,0,0,0,0,0,0,0,0,5078380608302,0,0,0,0,5078380608302,0,
0,0,5078483941216,5078483941216,0,0,0,0,0,0,0,0,0,0,0,0,5078500607882,0,0,0,0,5078500607882,0,
0,0,5078684400516,5078684400516,0,0,0,0,0,0,0,0,0,0,0,0,5078701067182,0,0,0,0,5078701067182,0,
0,0,5079064169513,5079064169513,0,0,0,0,0,0,0,0,0,0,0,0,5079080836179,0,0,0,0,5079080836179,0,
0,0,5079703875542,5079703875542,0,0,0,0,0,0,0,0,0,0,0,0,5079720542208,0,0,0,0,5079720542208,0,
0,0,5080603809012,5080603809012,0,0,0,0,0,0,0,0,0,0,0,0,5080620475678,0,0,0,0,5080620475678,0,
0,0,5080663945726,5080663945726,0,0,0,0,0,0,0,0,0,0,0,0,5080680612392,0,0,0,0,5080680612392,0,
0,0,5080754359248,5080754359248,0,0,0,0,0,0,0,0,0,0,0,0,5080771025914,0,0,0,0,5080771025914,0,
0,0,5080875127555,5080875127555,0,0,0,0,0,0,0,0,0,0,0,0,5080891794221,0,0,0,0,5080891794221,0,
0,0,5081075173056,5081075173056,0,0,0,0,0,0,0,0,0,0,0,0,5081091839722,0,0,0,0,5081091839722,0,
0,0,5081454948995,5081454948995,0,0,0,0,0,0,0,0,0,0,0,0,5081471615661,0,0,0,0,5081471615661,0,
0,0,5082355089091,5082355089091,0,0,0,0,0,0,0,0,0,0,0,0,5082371755757,0,0,0,0,5082371755757,0,
0,0,5085504221513,5085504221513,7,0,0,0,0,0,0,0,0,0,0,0,5085520888179,0,0,0,0,5085520888179,0,
0,0,5085529506226,5085529506226,7,0,0,0,0,0,0,0,0,0,0,0,5085546172892,0,0,0,0,5085546172892,0,
0,0,5085559594296,5085559594296,7,0,0,0,0,0,0,0,0,0,0,0,5085576260962,0,0,0,0,5085576260962,0,
0,0,5087459867159,5087459867159,0,0,0,0,0,0,0,0,0,0,0,0,5087476533825,0,0,0,0,5087476533825,0,
0,0,5088098824056,5088098824056,0,0,0,0,0,0,0,0,0,0,0,0,5088115490722,0,0,0,0,5088115490722,0,
0,0,5088999611230,5088999611230,0,0,0,0,0,0,0,0,0,0,0,0,5089016277896,0,0,0,0,5089016277896,0,
0,0,5089059219825,5089059219825,0,0,0,0,0,0,0,0,0,0,0,0,5089075886491,0,0,0,0,5089075886491,0,
0,0,5089149381900,5089149381900,0,0,0,0,0,0,0,0,0,0,0,0,5089166048566,0,0,0,0,5089166048566,0,
0,0,5089269611384,5089269611384,0,0,0,0,0,0,0,0,0,0,0,0,5089286278050,0,0,0,0,5089286278050,0,
0,0,5089469965682,5089469965682,0,0,0,0,0,0,0,0,0,0,0,0,5089486632348,0,0,0,0,5089486632348,0,
0,0,5089849123829,5089849123829,0,0,0,0,0,0,0,0,0,0,0,0,5089865790495,0,0,0,0,5089865790495,0,
