Stats since: 1ns
---PROFILEDATA---
Flags,FrameTimelineVsyncId,IntendedVsync,Vsync,InputEventId,HandleInputStart,AnimationStart,PerformTraversalsStart,DrawStart,FrameDeadline,FrameInterval,FrameStartTime,SyncQueued,SyncStart,IssueDrawCommandsStart,SwapBuffers,FrameCompleted,DequeueBufferDuration,QueueBufferDuration,GpuCompleted,SwapBuffersCompleted,DisplayPresentTime,CommandSubmissionCompleted,
0,0,5054989907688,5054989907688,0,0,0,0,0,0,0,0,0,0,0,0,5055006574354,0,0,0,0,5055006574354,0,
0,0,5057589724850,5057589724850,0,0,0,0,0,0,0,0,0,0,0,0,5057606391516,0,0,0,0,5057606391516,0,
0,0,5061788506653,5061788506653,0,0,0,0,0,0,0,0,0,0,0,0,5061805173319,0,0,0,0,5061805173319,0,
0,0,5061850214889,5061850214889,0,0,0,0,0,0,0,0,0,0,0,0,5061866881555,0,0,0,0,5061866881555,0,
0,0,5061939647483,5061939647483,0,0,0,0,0,0,0,0,0,0,0,0,5061956314149,0,0,0,0,5061956314149,0,
0,0,5062089315618,5062089315618,0,0,0,0,0,0,0,0,0,0,0,0,5062105982284,0,0,0,0,5062105982284,0,
0,0,5062489033447,5062489033447,0,0,0,0,0,0,0,0,0,0,0,0,5062505700113,0,0,0,0,5062505700113,0,
0,0,5063590198107,5063590198107,0,0,0,0,0,0,0,0,0,0,0,0,5063606864773,0,0,0,0,5063606864773,0,
0,0,5066189239461,5066189239461,0,0,0,0,0,0,0,0,0,0,0,0,5066205906127,0,0,0,0,5066205906127,0,
0,0,5070389857580,5070389857580,0,0,0,0,0,0,0,0,0,0,0,0,5070406524246,0,0,0,0,5070406524246,0,
0,0,5070448919565,5070448919565,0,0,0,0,0,0,0,0,0,0,0,0,5070465586231,0,0,0,0,5070465586231,0,
0,0,5070538396539,5070538396539,0,0,0,0,0,0,0,0,0,0,0,0,5070555063205,0,0,0,0,5070555063205,0,
0,0,5070689995899,5070689995899,0,0,0,0,0,0,0,0,0,0,0,0,5070706662565,0,0,0,0,5070706662565,0,
0,0,5071089136051,5071089136051,0,0,0,0,0,0,0,0,0,0,0,0,5071105802717,0,0,0,0,5071105802717,0,
0,0,5072189311801,5072189311801,0,0,0,0,0,0,0,0,0,0,0,0,5072205978467,0,0,0,0,5072205978467,0,
0,0,5074788560542,5074788560542,0,0,0,0,0,0,0,0,0,0,0,0,5074805227208,0,0,0,0,5074805227208,0,
0,0,5078988830883,5078988830883,0,0,0,0,0,0,0,0,0,0,0,0,5079005497549,0,0,0,0,5079005497549,0,
0,0,5079049797536,5079049797536,0,0,0,0,0,0,0,0,0,0,0,0,5079066464202,0,0,0,0,5079066464202,0,
0,0,5079139715536,5079139715536,0,0,0,0,0,0,0,0,0,0,0,0,5079156382202,0,0,0,0,5079156382202,0,
0,0,5083338592934,5083338592934,0,0,0,0,0,0,0,0,0,0,0,0,5083355259600,0,0,0,0,5083355259600,0,
0,0,5085889135197,5085889135197,7,0,0,0,0,0,0,0,0,0,0,0,5085905801863,0,0,0,0,5085905801863,0,
0,0,5085914557875,5085914557875,7,0,0,0,0,0,0,0,0,0,0,0,5085931224541,0,0,0,0,5085931224541,0,
0,0,5085944804121,5085944804121,7,0,0,0,0,0,0,0,0,0,0,0,5085961470787,0,0,0,0,5085961470787,0,
0,0,5087843350055,5087843350055,0,0,0,0,0,0,0,0,0,0,0,0,5087860016721,0,0,0,0,5087860016721,0,
0,0,5087994119794,5087994119794,0,0,0,0,0,0,0,0,0,0,0,0,5088010786460,0,0,0,0,5088010786460,0,
0,0,5088394943312,5088394943312,0,0,0,0,0,0,0,0,0,0,0,0,5088411609978,0,0,0,0,5088411609978,0,
0,0,5089495267136,5089495267136,0,0,0,0,0,0,0,0,0,0,0,0,5089511933802,0,0,0,0,5089511933802,0,
0,0,5092093398862,5092093398862,0,0,0,0,0,0,0,0,0,0,0,0,5092110065528,0,0,0,0,5092110065528,0,
0,0,5096294463204,5096294463204,0,0,0,0,0,0,0,0,0,0,0,0,5096311129870,0,0,0,0,5096311129870,0,
0,0,5096353753505,5096353753505,0,0,0,0,0,0,0,0,0,0,0,0,5096370420171,0,0,0,0,5096370420171,0,
0,0,5096445031078,5096445031078,0,0,0,0,0,0,0,0,0,0,0,0,5096461697744,0,0,0,0,5096461697744,0,
0,0,5096594911166,5096594911166,0,0,0,0,0,0,0,0,0,0,0,0,5096611577832,0,0,0,0,5096611577832,0,
0,0,5096993368803,5096993368803,0,0,0,0,0,0,0,0,0,0,0,0,5097010035469,0,0,0,0,5097010035469,0,
0,0,5098093356777,5098093356777,0,0,0,0,0,0,0,0,0,0,0,0,5098110023443,0,0,0,0,5098110023443,0,
0,0,5100694171220,5100694171220,0,0,0,0,0,0,0,0,0,0,0,0,5100710837886,0,0,0,0,5100710837886,0,
0,0,5104893623878,5104893623878,0,0,0,0,0,0,0,0,0,0,0,0,5104910290544,0,0,0,0,5104910290544,0,
0,0,5104954345479,5104954345479,0,0,0,0,0,0,0,0,0,0,0,0,5104971012145,0,0,0,0,5104971012145,0,
0,0,5105044140046,5105044140046,0,0,0,0,0,0,0,0,0,0,0,0,5105060806712,0,0,0,0,5105060806712,0,
0,0,5105194376455,5105194376455,0,0,0,0,0,0,0,0,0,0,0,0,5105211043121,0,0,0,0,5105211043121,0,
0,0,5105593633719,5105593633719,0,0,0,0,0,0,0,0,0,0,0,0,5105610300385,0,0,0,0,5105610300385,0,
0,0,5106694364888,5106694364888,0,0,0,0,0,0,0,0,0,0,0,0,5106711031554,0,0,0,0,5106711031554,0,
0,0,5109294668878,5109294668878,0,0,0,0,0,0,0,0,0,0,0,0,5109311335544,0,0,0,0,5109311335544,0,
0,0,5113494031513,5113494031513,0,0,0,0,0,0,0,0,0,0,0,0,5113510698179,0,0,0,0,5113510698179,0,
0,0,5113555174390,5113555174390,0,0,0,0,0,0,0,0,0,0,0,0,5113571841056,0,0,0,0,5113571841056,0,
0,0,5113643528877,5113643528877,0,0,0,0,0,0,0,0,0,0,0,0,5113660195543,0,0,0,0,5113660195543,0,
0,0,5113793916630,5113793916630,0,0,0,0,0,0,0,0,0,0,0,0,5113810583296,0,0,0,0,5113810583296,0,
0,0,5114193633467,5114193633467,0,0,0,0,0,0,0,0,0,0,0,0,5114210300133,0,0,0,0,5114210300133,0,
0,0,5115295186283,5115295186283,0,0,0,0,0,0,0,0,0,0,0,0,5115311852949,0,0,0,0,5115311852949,0,
0,0,5117894032028,5117894032028,0,0,0,0,0,0,0,0,0,0,0,0,5117910698694,0,0,0,0,5117910698694,0,
0,0,5122094118716,5122094118716,0,0,0,0,0,0,0,0,0,0,0,0,5122110785382,0,0,0,0,5122110785382,0,
0,0,5122154747733,5122154747733,0,0,0,0,0,0,0,0,0,0,0,0,5122171414399,0,0,0,0,5122171414399,0,
0,0,5122243386883,5122243386883,0,0,0,0,0,0,0,0,0,0,0,0,5122260053549,0,0,0,0,5122260053549,0,
0,0,5122393600052,5122393600052,0,0,0,0,0,0,0,0,0,0,0,0,5122410266718,0,0,0,0,5122410266718,0,
0,0,5126593403359,5126593403359,0,0,0,0,0,0,0,0,0,0,0,0,5126610070025,0,0,0,0,5126610070025,0,
0,0,5130044626844,5130044626844,7,0,0,0,0,0,0,0,0,0,0,0,5130061293510,0,0,0,0,5130061293510,0,
0,0,5130069660794,5130069660794,7,0,0,0,0,0,0,0,0,0,0,0,5130086327460,0,0,0,0,5130086327460,0,
0,0,5130099686375,5130099686375,7,0,0,0,0,0,0,0,0,0,0,0,5130116353041,0,0,0,0,5130116353041,0,
0,0,5131999787636,5131999787636,0,0,0,0,0,0,0,0,0,0,0,0,5132016454302,0,0,0,0,5132016454302,0,
0,0,5132398830944,5132398830944,0,0,0,0,0,0,0,0,0,0,0,0,5132415497610,0,0,0,0,5132415497610,0,
0,0,5133498478686,5133498478686,0,0,0,0,0,0,0,0,0,0,0,0,5133515145352,0,0,0,0,5133515145352,0,
0,0,5136099011483,5136099011483,0,0,0,0,0,0,0,0,0,0,0,0,5136115678149,0,0,0,0,5136115678149,0,
0,0,5140300304322,5140300304322,0,0,0,0,0,0,0,0,0,0,0,0,5140316970988,0,0,0,0,5140316970988,0,
0,0,5140360035445,5140360035445,0,0,0,0,0,0,0,0,0,0,0,0,5140376702111,0,0,0,0,5140376702111,0,
0,0,5140448344637,5140448344637,0,0,0,0,0,0,0,0,0,0,0,0,5140465011303,0,0,0,0,5140465011303,0,
0,0,5140598773052,5140598773052,0,0,0,0,0,0,0,0,0,0,0,0,5140615439718,0,0,0,0,5140615439718,0,
0,0,5141000098344,5141000098344,0,0,0,0,0,0,0,0,0,0,0,0,5141016765010,0,0,0,0,5141016765010,0,
0,0,5142099856572,5142099856572,0,0,0,0,0,0,0,0,0,0,0,0,5142116523238,0,0,0,0,5142116523238,0,
0,0,5144698459910,5144698459910,0,0,0,0,0,0,0,0,0,0,0,0,5144715126576,0,0,0,0,5144715126576,0,
0,0,5148898718406,5148898718406,0,0,0,0,0,0,0,0,0,0,0,0,5148915385072,0,0,0,0,5148915385072,0,
0,0,5148959445512,5148959445512,0,0,0,0,0,0,0,0,0,0,0,0,5148976112178,0,0,0,0,5148976112178,0,
0,0,5149049840782,5149049840782,0,0,0,0,0,0,0,0,0,0,0,0,5149066507448,0,0,0,0,5149066507448,0,
0,0,5149199838213,5149199838213,0,0,0,0,0,0,0,0,0,0,0,0,5149216504879,0,0,0,0,5149216504879,0,
Stats since: 1ns
---PROFILEDATA---
Flags,FrameTimelineVsyncId,IntendedVsync,Vsync,InputEventId,HandleInputStart,AnimationStart,PerformTraversalsStart,DrawStart,FrameDeadline,FrameInterval,FrameStartTime,SyncQueued,SyncStart,IssueDrawCommandsStart,SwapBuffers,FrameCompleted,DequeueBufferDuration,QueueBufferDuration,GpuCompleted,SwapBuffersCompleted,DisplayPresentTime,CommandSubmissionCompleted,
0,0,5113494031513,5113494031513,0,0,0,0,0,0,0,0,0,0,0,0,5113510698179,0,0,0,0,5113510698179,0,
0,0,5113555174390,5113555174390,0,0,0,0,0,0,0,0,0,0,0,0,5113571841056,0,0,0,0,5113571841056,0,
0,0,5113643528877,5113643528877,0,0,0,0,0,0,0,0,0,0,0,0,5113660195543,0,0,0,0,5113660195543,0,
0,0,5113793916630,5113793916630,0,0,0,0,0,0,0,0,0,0,0,0,5113810583296,0,0,0,0,5113810583296,0,
0,0,5114193633467,5114193633467,0,0,0,0,0,0,0,0,0,0,0,0,5114210300133,0,0,0,0,5114210300133,0,
0,0,5115295186283,5115295186283,0,0,0,0,0,0,0,0,0,0,0,0,5115311852949,0,0,0,0,5115311852949,0,
0,0,5117894032028,5117894032028,0,0,0,0,0,0,0,0,0,0,0,0,5117910698694,0,0,0,0,5117910698694,0,
0,0,5122094118716,5122094118716,0,0,0,0,0,0,0,0,0,0,0,0,5122110785382,0,0,0,0,5122110785382,0,
0,0,5122154747733,5122154747733,0,0,0,0,0,0,0,0,0,0,0,0,5122171414399,0,0,0,0,5122171414399,0,
0,0,5122243386883,5122243386883,0,0,0,0,0,0,0,0,0,0,0,0,5122260053549,0,0,0,0,5122260053549,0,
0,0,5122393600052,5122393600052,0,0,0,0,0,0,0,0,0,0,0,0,5122410266718,0,0,0,0,5122410266718,0,
0,0,5126593403359,5126593403359,0,0,0,0,0,0,0,0,0,0,0,0,5126610070025,0,0,0,0,5126610070025,0,
0,0,5130044626844,5130044626844,7,0,0,0,0,0,0,0,0,0,0,0,5130061293510,0,0,0,0,5130061293510,0,
0,0,5130069660794,5130069660794,7,0,0,0,0,0,0,0,0,0,0,0,5130086327460,0,0,0,0,5130086327460,0,
0,0,5130099686375,5130099686375,7,0,0,0,0,0,0,0,0,0,0,0,5130116353041,0,0,0,0,5130116353041,0,
0,0,5131999787636,5131999787636,0,0,0,0,0,0,0,0,0,0,0,0,5132016454302,0,0,0,0,5132016454302,0,
0,0,5132398830944,5132398830944,0,0,0,0,0,0,0,0,0,0,0,0,5132415497610,0,0,0,0,5132415497610,0,
0,0,5133498478686,5133498478686,0,0,0,0,0,0,0,0,0,0,0,0,5133515145352,0,0,0,0,5133515145352,0,
0,0,5136099011483,5136099011483,0,0,0,0,0,0,0,0,0,0,0,0,5136115678149,0,0,0,0,5136115678149,0,
0,0,5140300304322,5140300304322,0,0,0,0,0,0,0,0,0,0,0,0,5140316970988,0,0,0,0,5140316970988,0,
0,0,5140360035445,5140360035445,0,0,0,0,0,0,0,0,0,0,0,0,5140376702111,0,0,0,0,5140376702111,0,
0,0,5140448344637,5140448344637,0,0,0,0,0,0,0,0,0,0,0,0,5140465011303,0,0,0,0,5140465011303,0,
0,0,5140598773052,5140598773052,0,0,0,0,0,0,0,0,0,0,0,0,5140615439718,0,0,0,0,5140615439718,0,
0,0,5141000098344,5141000098344,0,0,0,0,0,0,0,0,0,0,0,0,5141016765010,0,0,0,0,5141016765010,0,
0,0,5142099856572,5142099856572,0,0,0,0,0,0,0,0,0,0,0,0,5142116523238,0,0,0,0,5142116523238,0,
0,0,5144698459910,5144698459910,0,0,0,0,0,0,0,0,0,0,0,0,5144715126576,0,0,0,0,5144715126576,0,
0,0,5148898718406,5148898718406,0,0,0,0,0,0,0,0,0,0,0,0,5148915385072,0,0,0,0,5148915385072,0,
0,0,5148959445512,5148959445512,0,0,0,0,0,0,0,0,0,0,0,0,5148976112178,0,0,0,0,5148976112178,0,
0,0,5149049840782,5149049840782,0,0,0,0,0,0,0,0,0,0,0,0,5149066507448,0,0,0,0,5149066507448,0,
0,0,5149199838213,5149199838213,0,0,0,0,0,0,0,0,0,0,0,0,5149216504879,0,0,0,0,5149216504879,0,
0,0,5149600029230,5149600029230,0,0,0,0,0,0,0,0,0,0,0,0,5149616695896,0,0,0,0,5149616695896,0,
0,0,5150699503292,5150699503292,0,0,0,0,0,0,0,0,0,0,0,0,5150716169958,0,0,0,0,5150716169958,0,
0,0,5153299088930,5153299088930,0,0,0,0,0,0,0,0,0,0,0,0,5153315755596,0,0,0,0,5153315755596,0,
0,0,5157498529673,5157498529673,0,0,0,0,0,0,0,0,0,0,0,0,5157515196339,0,0,0,0,5157515196339,0,
0,0,5157559916666,5157559916666,0,0,0,0,0,0,0,0,0,0,0,0,5157576583332,0,0,0,0,5157576583332,0,
0,0,5157649312466,5157649312466,0,0,0,0,0,0,0,0,0,0,0,0,5157665979132,0,0,0,0,5157665979132,0,
0,0,5157799772876,5157799772876,0,0,0,0,0,0,0,0,0,0,0,0,5157816439542,0,0,0,0,5157816439542,0,
0,0,5158198410173,5158198410173,0,0,0,0,0,0,0,0,0,0,0,0,5158215076839,0,0,0,0,5158215076839,0,
0,0,5159298417352,5159298417352,0,0,0,0,0,0,0,0,0,0,0,0,5159315084018,0,0,0,0,5159315084018,0,
0,0,5161899440385,5161899440385,0,0,0,0,0,0,0,0,0,0,0,0,5161916107051,0,0,0,0,5161916107051,0,
0,0,5166098789949,5166098789949,0,0,0,0,0,0,0,0,0,0,0,0,5166115456615,0,0,0,0,5166115456615,0,
0,0,5166159911499,5166159911499,0,0,0,0,0,0,0,0,0,0,0,0,5166176578165,0,0,0,0,5166176578165,0,
0,0,5166249655557,5166249655557,0,0,0,0,0,0,0,0,0,0,0,0,5166266322223,0,0,0,0,5166266322223,0,
0,0,5166399823106,5166399823106,0,0,0,0,0,0,0,0,0,0,0,0,5166416489772,0,0,0,0,5166416489772,0,
0,0,5166800282132,5166800282132,0,0,0,0,0,0,0,0,0,0,0,0,5166816948798,0,0,0,0,5166816948798,0,
0,0,5170999327915,5170999327915,0,0,0,0,0,0,0,0,0,0,0,0,5171015994581,0,0,0,0,5171015994581,0,
0,0,5176148451159,5176148451159,7,0,0,0,0,0,0,0,0,0,0,0,5176165117825,0,0,0,0,5176165117825,0,
0,0,5176173913751,5176173913751,7,0,0,0,0,0,0,0,0,0,0,0,5176190580417,0,0,0,0,5176190580417,0,
0,0,5176204307126,5176204307126,7,0,0,0,0,0,0,0,0,0,0,0,5176220973792,0,0,0,0,5176220973792,0,
0,0,5178104532249,5178104532249,0,0,0,0,0,0,0,0,0,0,0,0,5178121198915,0,0,0,0,5178121198915,0,
0,0,5179204691429,5179204691429,0,0,0,0,0,0,0,0,0,0,0,0,5179221358095,0,0,0,0,5179221358095,0,
0,0,5181804877271,5181804877271,0,0,0,0,0,0,0,0,0,0,0,0,5181821543937,0,0,0,0,5181821543937,0,
0,0,5186004320646,5186004320646,0,0,0,0,0,0,0,0,0,0,0,0,5186020987312,0,0,0,0,5186020987312,0,
0,0,5186064914203,5186064914203,0,0,0,0,0,0,0,0,0,0,0,0,5186081580869,0,0,0,0,5186081580869,0,
0,0,5186154165197,5186154165197,0,0,0,0,0,0,0,0,0,0,0,0,5186170831863,0,0,0,0,5186170831863,0,
0,0,5186303598544,5186303598544,0,0,0,0,0,0,0,0,0,0,0,0,5186320265210,0,0,0,0,5186320265210,0,
0,0,5186703824385,5186703824385,0,0,0,0,0,0,0,0,0,0,0,0,5186720491051,0,0,0,0,5186720491051,0,
0,0,5187803942016,5187803942016,0,0,0,0,0,0,0,0,0,0,0,0,5187820608682,0,0,0,0,5187820608682,0,
0,0,5190404522397,5190404522397,0,0,0,0,0,0,0,0,0,0,0,0,5190421189063,0,0,0,0,5190421189063,0,
0,0,5194603395780,5194603395780,0,0,0,0,0,0,0,0,0,0,0,0,5194620062446,0,0,0,0,5194620062446,0,
0,0,5194663599646,5194663599646,0,0,0,0,0,0,0,0,0,0,0,0,5194680266312,0,0,0,0,5194680266312,0,
0,0,5194753697416,5194753697416,0,0,0,0,0,0,0,0,0,0,0,0,5194770364082,0,0,0,0,5194770364082,0,
0,0,5194904147842,5194904147842,0,0,0,0,0,0,0,0,0,0,0,0,5194920814508,0,0,0,0,5194920814508,0,
0,0,5195303496876,5195303496876,0,0,0,0,0,0,0,0,0,0,0,0,5195320163542,0,0,0,0,5195320163542,0,
0,0,5196403826037,5196403826037,0,0,0,0,0,0,0,0,0,0,0,0,5196420492703,0,0,0,0,5196420492703,0,
0,0,5199003870342,5199003870342,0,0,0,0,0,0,0,0,0,0,0,0,5199020537008,0,0,0,0,5199020537008,0,
0,0,5203203662290,5203203662290,0,0,0,0,0,0,0,0,0,0,0,0,5203220328956,0,0,0,0,5203220328956,0,
0,0,5203263839046,5203263839046,0,0,0,0,0,0,0,0,0,0,0,0,5203280505712,0,0,0,0,5203280505712,0,
0,0,5203353941636,5203353941636,0,0,0,0,0,0,0,0,0,0,0,0,5203370608302,0,0,0,0,5203370608302,0,
0,0,5203503941216,5203503941216,0,0,0,0,0,0,0,0,0,0,0,0,5203520607882,0,0,0,0,5203520607882,0,
0,0,5203904400516,5203904400516,0,0,0,0,0,0,0,0,0,0,0,0,5203921067182,0,0,0,0,5203921067182,0,
0,0,5205004169513,5205004169513,0,0,0,0,0,0,0,0,0,0,0,0,5205020836179,0,0,0,0,5205020836179,0,
0,0,5207603875542,5207603875542,0,0,0,0,0,0,0,0,0,0,0,0,5207620542208,0,0,0,0,5207620542208,0,
0,0,5211803809012,5211803809012,0,0,0,0,0,0,0,0,0,0,0,0,5211820475678,0,0,0,0,5211820475678,0,
0,0,5211863945726,5211863945726,0,0,0,0,0,0,0,0,0,0,0,0,5211880612392,0,0,0,0,5211880612392,0,
0,0,5211954359248,5211954359248,0,0,0,0,0,0,0,0,0,0,0,0,5211971025914,0,0,0,0,5211971025914,0,
0,0,5212105127555,5212105127555,0,0,0,0,0,0,0,0,0,0,0,0,5212121794221,0,0,0,0,5212121794221,0,
0,0,5212505173056,5212505173056,0,0,0,0,0,0,0,0,0,0,0,0,5212521839722,0,0,0,0,5212521839722,0,
0,0,5213604948995,5213604948995,0,0,0,0,0,0,0,0,0,0,0,0,5213621615661,0,0,0,0,5213621615661,0,
0,0,5217805089091,5217805089091,0,0,0,0,0,0,0,0,0,0,0,0,5217821755757,0,0,0,0,5217821755757,0,
0,0,5219754221513,5219754221513,7,0,0,0,0,0,0,0,0,0,0,0,5219770888179,0,0,0,0,5219770888179,0,
0,0,5219779506226,5219779506226,7,0,0,0,0,0,0,0,0,0,0,0,5219796172892,0,0,0,0,5219796172892,0,
0,0,5219809594296,5219809594296,7,0,0,0,0,0,0,0,0,0,0,0,5219826260962,0,0,0,0,5219826260962,0,
0,0,5221709867159,5221709867159,0,0,0,0,0,0,0,0,0,0,0,0,5221726533825,0,0,0,0,5221726533825,0,
0,0,5224308824056,5224308824056,0,0,0,0,0,0,0,0,0,0,0,0,5224325490722,0,0,0,0,5224325490722,0,
0,0,5228509611230,5228509611230,0,0,0,0,0,0,0,0,0,0,0,0,5228526277896,0,0,0,0,5228526277896,0,
0,0,5228569219825,5228569219825,0,0,0,0,0,0,0,0,0,0,0,0,5228585886491,0,0,0,0,5228585886491,0,
0,0,5228659381900,5228659381900,0,0,0,0,0,0,0,0,0,0,0,0,5228676048566,0,0,0,0,5228676048566,0,
0,0,5228809611384,5228809611384,0,0,0,0,0,0,0,0,0,0,0,0,5228826278050,0,0,0,0,5228826278050,0,
0,0,5229209965682,5229209965682,0,0,0,0,0,0,0,0,0,0,0,0,5229226632348,0,0,0,0,5229226632348,0,
0,0,5230309123829,5230309123829,0,0,0,0,0,0,0,0,0,0,0,0,5230325790495,0,0,0,0,5230325790495,0,
