Stats since: 1ns
---PROFILEDATA---
Flags,FrameTimelineVsyncId,IntendedVsync,Vsync,InputEventId,HandleInputStart,AnimationStart,PerformTraversalsStart,DrawStart,FrameDeadline,FrameInterval,FrameStartTime,SyncQueued,SyncStart,IssueDrawCommandsStart,SwapBuffers,FrameCompleted,DequeueBufferDuration,QueueBufferDuration,GpuCompleted,SwapBuffersCompleted,DisplayPresentTime,CommandSubmissionCompleted,
0,0,5012270186153,5012270186153,0,0,0,0,0,0,0,0,0,0,0,0,5012286852819,0,0,0,0,5012286852819,0,
0,0,5012419752746,5012419752746,0,0,0,0,0,0,0,0,0,0,0,0,5012436419412,0,0,0,0,5012436419412,0,
0,0,5012527695637,5012527695637,0,0,0,0,0,0,0,0,0,0,0,0,5012544362303,0,0,0,0,5012544362303,0,
0,0,5012607562644,5012607562644,0,0,0,0,0,0,0,0,0,0,0,0,5012624229310,0,0,0,0,5012624229310,0,
0,0,5012730482041,5012730482041,0,0,0,0,0,0,0,0,0,0,0,0,5012747148707,0,0,0,0,5012747148707,0,
0,0,5012825116365,5012825116365,0,0,0,0,0,0,0,0,0,0,0,0,5012841783031,0,0,0,0,5012841783031,0,
0,0,5012972679971,5012972679971,0,0,0,0,0,0,0,0,0,0,0,0,5012989346637,0,0,0,0,5012989346637,0,
0,0,5013086096443,5013086096443,0,0,0,0,0,0,0,0,0,0,0,0,5013102763109,0,0,0,0,5013102763109,0,
0,0,5013164961632,5013164961632,0,0,0,0,0,0,0,0,0,0,0,0,5013181628298,0,0,0,0,5013181628298,0,
0,0,5013284297901,5013284297901,0,0,0,0,0,0,0,0,0,0,0,0,5013300964567,0,0,0,0,5013300964567,0,
0,0,5013378733560,5013378733560,0,0,0,0,0,0,0,0,0,0,0,0,5013395400226,0,0,0,0,5013395400226,0,
0,0,5013531062880,5013531062880,0,0,0,0,0,0,0,0,0,0,0,0,5013547729546,0,0,0,0,5013547729546,0,
0,0,5013639145588,5013639145588,0,0,0,0,0,0,0,0,0,0,0,0,5013655812254,0,0,0,0,5013655812254,0,
0,0,5013790381825,5013790381825,0,0,0,0,0,0,0,0,0,0,0,0,5013807048491,0,0,0,0,5013807048491,0,
0,0,5017908505795,5017908505795,7,0,0,0,0,0,0,0,0,0,0,0,5017925172461,0,0,0,0,5017925172461,0,
0,0,5017932459743,5017932459743,7,0,0,0,0,0,0,0,0,0,0,0,5017949126409,0,0,0,0,5017949126409,0,
0,0,5017965658463,5017965658463,7,0,0,0,0,0,0,0,0,0,0,0,5017982325129,0,0,0,0,5017982325129,0,
0,0,5019863938767,5019863938767,0,0,0,0,0,0,0,0,0,0,0,0,5019880605433,0,0,0,0,5019880605433,0,
0,0,5019959290267,5019959290267,0,0,0,0,0,0,0,0,0,0,0,0,5019975956933,0,0,0,0,5019975956933,0,
0,0,5020107787749,5020107787749,0,0,0,0,0,0,0,0,0,0,0,0,5020124454415,0,0,0,0,5020124454415,0,
0,0,5020218328431,5020218328431,0,0,0,0,0,0,0,0,0,0,0,0,5020234995097,0,0,0,0,5020234995097,0,
0,0,5020300261737,5020300261737,0,0,0,0,0,0,0,0,0,0,0,0,5020316928403,0,0,0,0,5020316928403,0,
0,0,5020420097738,5020420097738,0,0,0,0,0,0,0,0,0,0,0,0,5020436764404,0,0,0,0,5020436764404,0,
0,0,5020512852533,5020512852533,0,0,0,0,0,0,0,0,0,0,0,0,5020529519199,0,0,0,0,5020529519199,0,
0,0,5020663937060,5020663937060,0,0,0,0,0,0,0,0,0,0,0,0,5020680603726,0,0,0,0,5020680603726,0,
0,0,5020774782416,5020774782416,0,0,0,0,0,0,0,0,0,0,0,0,5020791449082,0,0,0,0,5020791449082,0,
0,0,5020855274908,5020855274908,0,0,0,0,0,0,0,0,0,0,0,0,5020871941574,0,0,0,0,5020871941574,0,
0,0,5020972366776,5020972366776,0,0,0,0,0,0,0,0,0,0,0,0,5020989033442,0,0,0,0,5020989033442,0,
0,0,5021068906254,5021068906254,0,0,0,0,0,0,0,0,0,0,0,0,5021085572920,0,0,0,0,5021085572920,0,
0,0,5021220553289,5021220553289,0,0,0,0,0,0,0,0,0,0,0,0,5021237219955,0,0,0,0,5021237219955,0,
0,0,5021331200937,5021331200937,0,0,0,0,0,0,0,0,0,0,0,0,5021347867603,0,0,0,0,5021347867603,0,
0,0,5021407464390,5021407464390,0,0,0,0,0,0,0,0,0,0,0,0,5021424131056,0,0,0,0,5021424131056,0,
0,0,5021529593073,5021529593073,0,0,0,0,0,0,0,0,0,0,0,0,5021546259739,0,0,0,0,5021546259739,0,
0,0,5021623173676,5021623173676,0,0,0,0,0,0,0,0,0,0,0,0,5021639840342,0,0,0,0,5021639840342,0,
0,0,5021775728821,5021775728821,0,0,0,0,0,0,0,0,0,0,0,0,5021792395487,0,0,0,0,5021792395487,0,
0,0,5021885488998,5021885488998,0,0,0,0,0,0,0,0,0,0,0,0,5021902155664,0,0,0,0,5021902155664,0,
0,0,5021962404272,5021962404272,0,0,0,0,0,0,0,0,0,0,0,0,5021979070938,0,0,0,0,5021979070938,0,
0,0,5022082380220,5022082380220,0,0,0,0,0,0,0,0,0,0,0,0,5022099046886,0,0,0,0,5022099046886,0,
0,0,5022179009106,5022179009106,0,0,0,0,0,0,0,0,0,0,0,0,5022195675772,0,0,0,0,5022195675772,0,
0,0,5022327914421,5022327914421,0,0,0,0,0,0,0,0,0,0,0,0,5022344581087,0,0,0,0,5022344581087,0,
0,0,5022439357624,5022439357624,0,0,0,0,0,0,0,0,0,0,0,0,5022456024290,0,0,0,0,5022456024290,0,
0,0,5022518946757,5022518946757,0,0,0,0,0,0,0,0,0,0,0,0,5022535613423,0,0,0,0,5022535613423,0,
0,0,5022669419575,5022669419575,0,0,0,0,0,0,0,0,0,0,0,0,5022686086241,0,0,0,0,5022686086241,0,
0,0,5026787934104,5026787934104,7,0,0,0,0,0,0,0,0,0,0,0,5026804600770,0,0,0,0,5026804600770,0,
0,0,5026814396441,5026814396441,7,0,0,0,0,0,0,0,0,0,0,0,5026831063107,0,0,0,0,5026831063107,0,
0,0,5026845004422,5026845004422,7,0,0,0,0,0,0,0,0,0,0,0,5026861671088,0,0,0,0,5026861671088,0,
0,0,5028743729692,5028743729692,0,0,0,0,0,0,0,0,0,0,0,0,5028760396358,0,0,0,0,5028760396358,0,
0,0,5028896015445,5028896015445,0,0,0,0,0,0,0,0,0,0,0,0,5028912682111,0,0,0,0,5028912682111,0,
0,0,5029002724420,5029002724420,0,0,0,0,0,0,0,0,0,0,0,0,5029019391086,0,0,0,0,5029019391086,0,
0,0,5029083499925,5029083499925,0,0,0,0,0,0,0,0,0,0,0,0,5029100166591,0,0,0,0,5029100166591,0,
0,0,5029202933600,5029202933600,0,0,0,0,0,0,0,0,0,0,0,0,5029219600266,0,0,0,0,5029219600266,0,
0,0,5029301039231,5029301039231,0,0,0,0,0,0,0,0,0,0,0,0,5029317705897,0,0,0,0,5029317705897,0,
0,0,5029448730722,5029448730722,0,0,0,0,0,0,0,0,0,0,0,0,5029465397388,0,0,0,0,5029465397388,0,
0,0,5029558904097,5029558904097,0,0,0,0,0,0,0,0,0,0,0,0,5029575570763,0,0,0,0,5029575570763,0,
0,0,5029640162131,5029640162131,0,0,0,0,0,0,0,0,0,0,0,0,5029656828797,0,0,0,0,5029656828797,0,
0,0,5029757440431,5029757440431,0,0,0,0,0,0,0,0,0,0,0,0,5029774107097,0,0,0,0,5029774107097,0,
0,0,5029852866769,5029852866769,0,0,0,0,0,0,0,0,0,0,0,0,5029869533435,0,0,0,0,5029869533435,0,
0,0,5030002473383,5030002473383,0,0,0,0,0,0,0,0,0,0,0,0,5030019140049,0,0,0,0,5030019140049,0,
0,0,5030114920353,5030114920353,0,0,0,0,0,0,0,0,0,0,0,0,5030131587019,0,0,0,0,5030131587019,0,
0,0,5030194988254,5030194988254,0,0,0,0,0,0,0,0,0,0,0,0,5030211654920,0,0,0,0,5030211654920,0,
0,0,5030315039416,5030315039416,0,0,0,0,0,0,0,0,0,0,0,0,5030331706082,0,0,0,0,5030331706082,0,
0,0,5030410241938,5030410241938,0,0,0,0,0,0,0,0,0,0,0,0,5030426908604,0,0,0,0,5030426908604,0,
0,0,5030558328554,5030558328554,0,0,0,0,0,0,0,0,0,0,0,0,5030574995220,0,0,0,0,5030574995220,0,
0,0,5030667624038,5030667624038,0,0,0,0,0,0,0,0,0,0,0,0,5030684290704,0,0,0,0,5030684290704,0,
0,0,5030748689631,5030748689631,0,0,0,0,0,0,0,0,0,0,0,0,5030765356297,0,0,0,0,5030765356297,0,
0,0,5030871275309,5030871275309,0,0,0,0,0,0,0,0,0,0,0,0,5030887941975,0,0,0,0,5030887941975,0,
0,0,5030965737556,5030965737556,0,0,0,0,0,0,0,0,0,0,0,0,5030982404222,0,0,0,0,5030982404222,0,
0,0,5031112355939,5031112355939,0,0,0,0,0,0,0,0,0,0,0,0,5031129022605,0,0,0,0,5031129022605,0,
0,0,5031223212769,5031223212769,0,0,0,0,0,0,0,0,0,0,0,0,5031239879435,0,0,0,0,5031239879435,0,
0,0,5031305863354,5031305863354,0,0,0,0,0,0,0,0,0,0,0,0,5031322530020,0,0,0,0,5031322530020,0,
0,0,5031425379809,5031425379809,0,0,0,0,0,0,0,0,0,0,0,0,5031442046475,0,0,0,0,5031442046475,0,
0,0,5031572586485,5031572586485,0,0,0,0,0,0,0,0,0,0,0,0,5031589253151,0,0,0,0,5031589253151,0,
0,0,5035693103477,5035693103477,7,0,0,0,0,0,0,0,0,0,0,0,5035709770143,0,0,0,0,5035709770143,0,
0,0,5035719557689,5035719557689,7,0,0,0,0,0,0,0,0,0,0,0,5035736224355,0,0,0,0,5035736224355,0,
0,0,5035750348229,5035750348229,7,0,0,0,0,0,0,0,0,0,0,0,5035767014895,0,0,0,0,5035767014895,0,
0,0,5037650343092,5037650343092,0,0,0,0,0,0,0,0,0,0,0,0,5037667009758,0,0,0,0,5037667009758,0,
Stats since: 1ns
---PROFILEDATA---
Flags,FrameTimelineVsyncId,IntendedVsync,Vsync,InputEventId,HandleInputStart,AnimationStart,PerformTraversalsStart,DrawStart,FrameDeadline,FrameInterval,FrameStartTime,SyncQueued,SyncStart,IssueDrawCommandsStart,SwapBuffers,FrameCompleted,DequeueBufferDuration,QueueBufferDuration,GpuCompleted,SwapBuffersCompleted,DisplayPresentTime,CommandSubmissionCompleted,
0,0,5028743729692,5028743729692,0,0,0,0,0,0,0,0,0,0,0,0,5028760396358,0,0,0,0,5028760396358,0,
0,0,5028896015445,5028896015445,0,0,0,0,0,0,0,0,0,0,0,0,5028912682111,0,0,0,0,5028912682111,0,
0,0,5029002724420,5029002724420,0,0,0,0,0,0,0,0,0,0,0,0,5029019391086,0,0,0,0,5029019391086,0,
0,0,5029083499925,5029083499925,0,0,0,0,0,0,0,0,0,0,0,0,5029100166591,0,0,0,0,5029100166591,0,
0,0,5029202933600,5029202933600,0,0,0,0,0,0,0,0,0,0,0,0,5029219600266,0,0,0,0,5029219600266,0,
0,0,5029301039231,5029301039231,0,0,0,0,0,0,0,0,0,0,0,0,5029317705897,0,0,0,0,5029317705897,0,
0,0,5029448730722,5029448730722,0,0,0,0,0,0,0,0,0,0,0,0,5029465397388,0,0,0,0,5029465397388,0,
0,0,5029558904097,5029558904097,0,0,0,0,0,0,0,0,0,0,0,0,5029575570763,0,0,0,0,5029575570763,0,
0,0,5029640162131,5029640162131,0,0,0,0,0,0,0,0,0,0,0,0,5029656828797,0,0,0,0,5029656828797,0,
0,0,5029757440431,5029757440431,0,0,0,0,0,0,0,0,0,0,0,0,5029774107097,0,0,0,0,5029774107097,0,
0,0,5029852866769,5029852866769,0,0,0,0,0,0,0,0,0,0,0,0,5029869533435,0,0,0,0,5029869533435,0,
0,0,5030002473383,5030002473383,0,0,0,0,0,0,0,0,0,0,0,0,5030019140049,0,0,0,0,5030019140049,0,
0,0,5030114920353,5030114920353,0,0,0,0,0,0,0,0,0,0,0,0,5030131587019,0,0,0,0,5030131587019,0,
0,0,5030194988254,5030194988254,0,0,0,0,0,0,0,0,0,0,0,0,5030211654920,0,0,0,0,5030211654920,0,
0,0,5030315039416,5030315039416,0,0,0,0,0,0,0,0,0,0,0,0,5030331706082,0,0,0,0,5030331706082,0,
0,0,5030410241938,5030410241938,0,0,0,0,0,0,0,0,0,0,0,0,5030426908604,0,0,0,0,5030426908604,0,
0,0,5030558328554,5030558328554,0,0,0,0,0,0,0,0,0,0,0,0,5030574995220,0,0,0,0,5030574995220,0,
0,0,5030667624038,5030667624038,0,0,0,0,0,0,0,0,0,0,0,0,5030684290704,0,0,0,0,5030684290704,0,
0,0,5030748689631,5030748689631,0,0,0,0,0,0,0,0,0,0,0,0,5030765356297,0,0,0,0,5030765356297,0,
0,0,5030871275309,5030871275309,0,0,0,0,0,0,0,0,0,0,0,0,5030887941975,0,0,0,0,5030887941975,0,
0,0,5030965737556,5030965737556,0,0,0,0,0,0,0,0,0,0,0,0,5030982404222,0,0,0,0,5030982404222,0,
0,0,5031112355939,5031112355939,0,0,0,0,0,0,0,0,0,0,0,0,5031129022605,0,0,0,0,5031129022605,0,
0,0,5031223212769,5031223212769,0,0,0,0,0,0,0,0,0,0,0,0,5031239879435,0,0,0,0,5031239879435,0,
0,0,5031305863354,5031305863354,0,0,0,0,0,0,0,0,0,0,0,0,5031322530020,0,0,0,0,5031322530020,0,
0,0,5031425379809,5031425379809,0,0,0,0,0,0,0,0,0,0,0,0,5031442046475,0,0,0,0,5031442046475,0,
0,0,5031572586485,5031572586485,0,0,0,0,0,0,0,0,0,0,0,0,5031589253151,0,0,0,0,5031589253151,0,
0,0,5035693103477,5035693103477,7,0,0,0,0,0,0,0,0,0,0,0,5035709770143,0,0,0,0,5035709770143,0,
0,0,5035719557689,5035719557689,7,0,0,0,0,0,0,0,0,0,0,0,5035736224355,0,0,0,0,5035736224355,0,
0,0,5035750348229,5035750348229,7,0,0,0,0,0,0,0,0,0,0,0,5035767014895,0,0,0,0,5035767014895,0,
0,0,5037650343092,5037650343092,0,0,0,0,0,0,0,0,0,0,0,0,5037667009758,0,0,0,0,5037667009758,0,
0,0,5037760725126,5037760725126,0,0,0,0,0,0,0,0,0,0,0,0,5037777391792,0,0,0,0,5037777391792,0,
0,0,5037839673250,5037839673250,0,0,0,0,0,0,0,0,0,0,0,0,5037856339916,0,0,0,0,5037856339916,0,
0,0,5037958844525,5037958844525,0,0,0,0,0,0,0,0,0,0,0,0,5037975511191,0,0,0,0,5037975511191,0,
0,0,5038052726012,5038052726012,0,0,0,0,0,0,0,0,0,0,0,0,5038069392678,0,0,0,0,5038069392678,0,
0,0,5038205499997,5038205499997,0,0,0,0,0,0,0,0,0,0,0,0,5038222166663,0,0,0,0,5038222166663,0,
0,0,5038314291597,5038314291597,0,0,0,0,0,0,0,0,0,0,0,0,5038330958263,0,0,0,0,5038330958263,0,
0,0,5038395212417,5038395212417,0,0,0,0,0,0,0,0,0,0,0,0,5038411879083,0,0,0,0,5038411879083,0,
0,0,5038512487012,5038512487012,0,0,0,0,0,0,0,0,0,0,0,0,5038529153678,0,0,0,0,5038529153678,0,
0,0,5038607501369,5038607501369,0,0,0,0,0,0,0,0,0,0,0,0,5038624168035,0,0,0,0,5038624168035,0,
0,0,5038759547436,5038759547436,0,0,0,0,0,0,0,0,0,0,0,0,5038776214102,0,0,0,0,5038776214102,0,
0,0,5038868246563,5038868246563,0,0,0,0,0,0,0,0,0,0,0,0,5038884913229,0,0,0,0,5038884913229,0,
0,0,5038950489663,5038950489663,0,0,0,0,0,0,0,0,0,0,0,0,5038967156329,0,0,0,0,5038967156329,0,
0,0,5039069977779,5039069977779,0,0,0,0,0,0,0,0,0,0,0,0,5039086644445,0,0,0,0,5039086644445,0,
0,0,5039165312877,5039165312877,0,0,0,0,0,0,0,0,0,0,0,0,5039181979543,0,0,0,0,5039181979543,0,
0,0,5039316230930,5039316230930,0,0,0,0,0,0,0,0,0,0,0,0,5039332897596,0,0,0,0,5039332897596,0,
0,0,5039424322496,5039424322496,0,0,0,0,0,0,0,0,0,0,0,0,5039440989162,0,0,0,0,5039440989162,0,
0,0,5039502568983,5039502568983,0,0,0,0,0,0,0,0,0,0,0,0,5039519235649,0,0,0,0,5039519235649,0,
0,0,5039623494167,5039623494167,0,0,0,0,0,0,0,0,0,0,0,0,5039640160833,0,0,0,0,5039640160833,0,
0,0,5039719280917,5039719280917,0,0,0,0,0,0,0,0,0,0,0,0,5039735947583,0,0,0,0,5039735947583,0,
0,0,5039869731163,5039869731163,0,0,0,0,0,0,0,0,0,0,0,0,5039886397829,0,0,0,0,5039886397829,0,
0,0,5039980049523,5039980049523,0,0,0,0,0,0,0,0,0,0,0,0,5039996716189,0,0,0,0,5039996716189,0,
0,0,5040060421208,5040060421208,0,0,0,0,0,0,0,0,0,0,0,0,5040077087874,0,0,0,0,5040077087874,0,
0,0,5040179307958,5040179307958,0,0,0,0,0,0,0,0,0,0,0,0,5040195974624,0,0,0,0,5040195974624,0,
0,0,5040275495072,5040275495072,0,0,0,0,0,0,0,0,0,0,0,0,5040292161738,0,0,0,0,5040292161738,0,
0,0,5040423997060,5040423997060,0,0,0,0,0,0,0,0,0,0,0,0,5040440663726,0,0,0,0,5040440663726,0,
0,0,5044542863754,5044542863754,7,0,0,0,0,0,0,0,0,0,0,0,5044559530420,0,0,0,0,5044559530420,0,
0,0,5044568315436,5044568315436,7,0,0,0,0,0,0,0,0,0,0,0,5044584982102,0,0,0,0,5044584982102,0,
0,0,5044598550697,5044598550697,7,0,0,0,0,0,0,0,0,0,0,0,5044615217363,0,0,0,0,5044615217363,0,
0,0,5046499711459,5046499711459,0,0,0,0,0,0,0,0,0,0,0,0,5046516378125,0,0,0,0,5046516378125,0,
0,0,5046577458226,5046577458226,0,0,0,0,0,0,0,0,0,0,0,0,5046594124892,0,0,0,0,5046594124892,0,
0,0,5046697865958,5046697865958,0,0,0,0,0,0,0,0,0,0,0,0,5046714532624,0,0,0,0,5046714532624,0,
0,0,5046793061497,5046793061497,0,0,0,0,0,0,0,0,0,0,0,0,5046809728163,0,0,0,0,5046809728163,0,
0,0,5046943962350,5046943962350,0,0,0,0,0,0,0,0,0,0,0,0,5046960629016,0,0,0,0,5046960629016,0,
0,0,5047052660418,5047052660418,0,0,0,0,0,0,0,0,0,0,0,0,5047069327084,0,0,0,0,5047069327084,0,
0,0,5047133318740,5047133318740,0,0,0,0,0,0,0,0,0,0,0,0,5047149985406,0,0,0,0,5047149985406,0,
0,0,5047253407349,5047253407349,0,0,0,0,0,0,0,0,0,0,0,0,5047270074015,0,0,0,0,5047270074015,0,
0,0,5047347991245,5047347991245,0,0,0,0,0,0,0,0,0,0,0,0,5047364657911,0,0,0,0,5047364657911,0,
0,0,5047498344758,5047498344758,0,0,0,0,0,0,0,0,0,0,0,0,5047515011424,0,0,0,0,5047515011424,0,
0,0,5047608549938,5047608549938,0,0,0,0,0,0,0,0,0,0,0,0,5047625216604,0,0,0,0,5047625216604,0,
0,0,5047688549097,5047688549097,0,0,0,0,0,0,0,0,0,0,0,0,5047705215763,0,0,0,0,5047705215763,0,
0,0,5047809467698,5047809467698,0,0,0,0,0,0,0,0,0,0,0,0,5047826134364,0,0,0,0,5047826134364,0,
0,0,5047904005692,5047904005692,0,0,0,0,0,0,0,0,0,0,0,0,5047920672358,0,0,0,0,5047920672358,0,
0,0,5048053417749,5048053417749,0,0,0,0,0,0,0,0,0,0,0,0,5048070084415,0,0,0,0,5048070084415,0,
0,0,5048163284689,5048163284689,0,0,0,0,0,0,0,0,0,0,0,0,5048179951355,0,0,0,0,5048179951355,0,
0,0,5048243558117,5048243558117,0,0,0,0,0,0,0,0,0,0,0,0,5048260224783,0,0,0,0,5048260224783,0,
0,0,5048364385161,5048364385161,0,0,0,0,0,0,0,0,0,0,0,0,5048381051827,0,0,0,0,5048381051827,0,
0,0,5048460921776,5048460921776,0,0,0,0,0,0,0,0,0,0,0,0,5048477588442,0,0,0,0,5048477588442,0,
0,0,5048611012777,5048611012777,0,0,0,0,0,0,0,0,0,0,0,0,5048627679443,0,0,0,0,5048627679443,0,
0,0,5048720564656,5048720564656,0,0,0,0,0,0,0,0,0,0,0,0,5048737231322,0,0,0,0,5048737231322,0,
0,0,5048800844848,5048800844848,0,0,0,0,0,0,0,0,0,0,0,0,5048817511514,0,0,0,0,5048817511514,0,
0,0,5048919109691,5048919109691,0,0,0,0,0,0,0,0,0,0,0,0,5048935776357,0,0,0,0,5048935776357,0,
0,0,5049014679118,5049014679118,0,0,0,0,0,0,0,0,0,0,0,0,5049031345784,0,0,0,0,5049031345784,0,
0,0,5049164855258,5049164855258,0,0,0,0,0,0,0,0,0,0,0,0,5049181521924,0,0,0,0,5049181521924,0,
0,0,5049315400984,5049315400984,0,0,0,0,0,0,0,0,0,0,0,0,5049332067650,0,0,0,0,5049332067650,0,
