campaign_id,point_id,carrier,time_band,tier,profile_id,kpi,n,median,cv_percent,unstable,target_effect_pct,target_abs,mde,mde_pct,mde_at_power,required_n_breakeven,required_n_at_power,resolves_target_breakeven,resolves_at_power,plan_power,scenario_intrinsic_jitter,scenario_jitter_reason,synthetic
SYNTH-EXP,SYNTH-P05,cmcc,busy,metro,s1_chat,t1_ttft_ms,13,479.0,3.4707767182837213,False,5.0,23.95,8.165138559894023,1.7046218287878963,15.0370925469658,2,6,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cmcc,busy,metro,s2_coding_agent,t1_ttft_ms,14,466.295,11.87205589944904,True,5.0,23.31475,26.853570879099184,5.758923187917345,49.454106328204325,19,63,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P05,cmcc,busy,metro,s3_multimodal,t1_ttft_ms,15,489.4,5.066394592739424,False,5.0,24.47,11.235501719223164,2.2957706823095965,20.691538535966362,4,11,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cmcc,idle,metro,s1_chat,t1_ttft_ms,15,451.6,4.021460726608838,False,5.0,22.58,8.317644447846998,1.8418167510732946,15.31795062846489,3,7,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cmcc,idle,metro,s2_coding_agent,t1_ttft_ms,15,428.87,9.949766425621755,False,5.0,21.4435,19.85050719178577,4.628560447638158,36.557115541584515,13,44,True,False,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cmcc,idle,metro,s3_multimodal,t1_ttft_ms,15,442.1,4.0976185148368405,False,5.0,22.105,8.328179374261017,1.8837772843838536,15.337351972643075,3,8,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cucc,busy,metro,s1_chat,t1_ttft_ms,13,501.3,4.114121471220686,False,5.0,25.065,10.13730509446783,2.0222032903386857,18.669076313178834,3,8,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cucc,busy,metro,s2_coding_agent,t1_ttft_ms,14,497.405,13.691823047278707,True,5.0,24.870249999999995,32.65861102944527,6.565798701148013,60.14479153082498,25,82,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P05,cucc,busy,metro,s3_multimodal,t1_ttft_ms,15,495.1,4.081327419436871,False,5.0,24.755,9.2410597625597,1.8665036886608162,17.01853187944622,3,8,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cucc,idle,metro,s1_chat,t1_ttft_ms,14,465.25,3.5628340295674863,False,5.0,23.2625,7.906302858819957,1.699366546764096,14.560415223861067,2,6,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cucc,idle,metro,s2_coding_agent,t1_ttft_ms,14,463.655,9.39600927333668,False,5.0,23.182749999999995,20.72063671141155,4.468977302393277,38.15956454088595,12,38,True,False,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P05,cucc,idle,metro,s3_multimodal,t1_ttft_ms,14,467.1,5.200701256405138,False,5.0,23.355,11.4599751757014,2.4534307804969813,21.104933619790188,4,12,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cmcc,busy,metro,s1_chat,t1_ttft_ms,15,487.4,4.369635114565436,False,5.0,24.37,9.852270139888233,2.0213931349791205,18.14414988851456,3,9,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cmcc,busy,metro,s2_coding_agent,t1_ttft_ms,14,490.87,8.26190161760886,False,5.0,24.543499999999998,18.75562608760748,3.820894755761705,34.54075925189202,9,28,True,False,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cmcc,busy,metro,s3_multimodal,t1_ttft_ms,14,494.2,4.5023339822395165,False,5.0,24.71,10.491014118392354,2.122827624118242,19.320474362144587,3,9,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cmcc,idle,metro,s1_chat,t1_ttft_ms,14,460.65,5.601628766225746,False,5.0,23.0325,12.176684686728157,2.6433701697011087,22.424841073600724,4,14,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cmcc,idle,metro,s2_coding_agent,t1_ttft_ms,12,455.095,14.059167235292373,True,5.0,22.754750000000005,32.96677724795904,7.243933079457923,60.71231698230981,26,86,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P06,cmcc,idle,metro,s3_multimodal,t1_ttft_ms,13,462.2,6.527824657971687,False,5.0,23.11,14.789850992358028,3.1998812185975827,27.237303628905984,6,19,True,False,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cucc,busy,metro,s1_chat,t1_ttft_ms,15,505.1,3.353310733006739,False,5.0,25.255,7.793751449981514,1.5430115719622872,14.353138159475645,2,5,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cucc,busy,metro,s2_coding_agent,t1_ttft_ms,15,491.27,10.284105371727673,True,5.0,24.563499999999998,23.12838101348882,4.707875712640467,42.59371757260565,14,46,True,False,0.8,True,,True
SYNTH-EXP,SYNTH-P06,cucc,busy,metro,s3_multimodal,t1_ttft_ms,15,507.6,3.3702888780216025,False,5.0,25.38,7.785615237089491,1.5338091483627838,14.338154337052826,2,5,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cucc,idle,metro,s1_chat,t1_ttft_ms,13,470.7,4.120118170034636,False,5.0,23.535,9.431683201142102,2.0037567880055454,17.36958805155625,3,8,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P06,cucc,idle,metro,s2_coding_agent,t1_ttft_ms,15,482.66,11.22936874217966,True,5.0,24.133000000000003,25.014531044547315,5.182640170005245,46.06729151950719,17,55,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P06,cucc,idle,metro,s3_multimodal,t1_ttft_ms,15,474.3,5.061642583714197,False,5.0,23.715,10.875732038650703,2.2930069657707577,20.028979053028372,4,11,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P07,cmcc,busy,metro,s1_chat,t1_ttft_ms,15,491.2,3.9282573970334496,False,5.0,24.56,8.866196676912198,1.805007466798086,16.328176061235116,2,7,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P07,cmcc,busy,metro,s2_coding_agent,t1_ttft_ms,13,465.71,14.590115789034968,True,5.0,23.2855,33.70064358110624,7.236401103928677,62.063820804037995,28,93,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P07,cmcc,busy,metro,s3_multimodal,t1_ttft_ms,14,498.4,5.505859640834829,False,5.0,24.92,12.835876067266726,2.575416546401831,23.638821916988796,4,13,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P07,cmcc,idle,metro,s1_chat,t1_ttft_ms,13,470.9,4.318360767059196,False,5.0,23.545,9.927779143533614,2.1082563481702303,18.283208872953825,3,8,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P07,cmcc,idle,metro,s2_coding_agent,t1_ttft_ms,14,442.78499999999997,13.706185193429576,True,5.0,22.139249999999997,28.97680355094724,6.544215262700235,53.36429670049546,24,82,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P07,cmcc,idle,metro,s3_multimodal,t1_ttft_ms,13,469.8,4.466470750676386,False,5.0,23.49,10.281112487213322,2.1884019768440446,18.93391506120369,3,9,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P07,cucc,busy,metro,s1_chat,t1_ttft_ms,15,489.1,6.2833257961753315,False,5.0,24.455,14.064557006445511,2.875599469729199,25.901586823866758,5,17,True,False,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P07,cucc,busy,metro,s2_coding_agent,t1_ttft_ms,15,525.21,14.583272476814479,True,5.0,26.2605,34.15197898969492,6.502537840043966,62.89500967595821,26,87,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P07,cucc,busy,metro,s3_multimodal,t1_ttft_ms,14,501.3,5.394789431446813,False,5.0,25.065,12.74337126553071,2.5420648844066847,23.468463109904295,4,13,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s1_chat,t1_ttft_ms,15,480.4,3.876821631925239,False,5.0,24.02,8.423140438123747,1.7533597914495727,15.512234284215353,2,7,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s2_coding_agent,t1_ttft_ms,14,439.83500000000004,13.522082484657757,True,5.0,21.991750000000003,29.60278819386763,6.730430319066838,54.517123310788214,26,87,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P07,cucc,idle,metro,s3_multimodal,t1_ttft_ms,14,464.2,3.555190348936368,False,5.0,23.21,7.826081685767644,1.6859288422592944,14.4126782081858,2,6,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s1_chat,t1_ttft_ms,14,542.1500000000001,4.308222025243424,False,5.0,27.107500000000005,11.063682098250741,2.040704989071427,20.3751118736391,3,8,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s2_coding_agent,t1_ttft_ms,15,518.91,13.157118688895576,True,5.0,25.945499999999996,31.17528059470451,6.007839624348059,57.41305870580146,22,74,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P08,cmcc,busy,metro,s3_multimodal,t1_ttft_ms,14,539.95,4.766172132545477,False,5.0,26.9975,12.16232580200969,2.2524911199203057,22.39839744661277,3,10,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s1_chat,t1_ttft_ms,15,487.7,3.3628403500329274,False,5.0,24.385,7.575980590371707,1.553410004177098,13.952086720364798,2,5,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s2_coding_agent,t1_ttft_ms,15,523.29,13.567283529003973,True,5.0,26.164499999999997,32.33602227767257,6.179369427597043,59.550705235848596,23,78,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P08,cmcc,idle,metro,s3_multimodal,t1_ttft_ms,15,495.7,4.395646943865557,False,5.0,24.785,10.005040887299428,2.0183661261447305,18.42549574081582,3,9,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s1_chat,t1_ttft_ms,15,562.5,6.846174479058989,False,5.0,28.125,17.62482184345955,3.1333016610594755,32.45824614485482,6,20,True,False,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s2_coding_agent,t1_ttft_ms,15,536.61,7.915644458781963,False,5.0,26.8305,20.08708242017643,3.743329870888807,36.99279750552612,9,29,True,False,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cucc,busy,metro,s3_multimodal,t1_ttft_ms,13,560.0,4.221637547392065,False,5.0,28.0,11.534108422315601,2.059662218270643,21.241458980868597,3,8,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s1_chat,t1_ttft_ms,15,513.1,5.005055402905219,False,5.0,25.655,11.716695310030424,2.283511071921735,21.57771487025621,4,11,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s2_coding_agent,t1_ttft_ms,13,530.61,16.763222453598175,True,5.0,26.530500000000004,42.42883195822569,7.996236776205818,78.13783784996549,34,113,False,False,0.8,True,,True
SYNTH-EXP,SYNTH-P08,cucc,idle,metro,s3_multimodal,t1_ttft_ms,15,499.3,4.10803136420207,False,5.0,24.965,9.349138908089637,1.8724492105126451,17.217572728760565,3,8,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cmcc,busy,metro,s1_chat,n1_rtt_p50_ms,28,22.625,6.4863064990757895,False,5.0,1.13125,0.4843292436447927,2.140681739866487,0.8919510191365597,6,18,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cmcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,29,22.86,6.069461530278066,False,5.0,1.143,0.446066734904484,1.9512980529504989,0.821485970590638,5,15,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cmcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,29,22.98,6.576197552622992,False,5.0,1.149,0.4866365677853909,2.117652601328942,0.8962002362666207,6,18,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cmcc,idle,metro,s1_chat,n1_rtt_p50_ms,29,17.11,6.785944689077194,False,5.0,0.8554999999999999,0.3730090620726891,2.18006465267498,0.6869414090281815,6,19,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cmcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,28,16.875,6.879844769299584,False,5.0,0.84375,0.38342838302934756,2.272168195729467,0.706129851741375,6,20,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cmcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,30,16.935000000000002,6.377473844605077,False,5.0,0.8467500000000001,0.3435329236302265,2.0285380787140626,0.6326575265888076,5,17,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cucc,busy,metro,s1_chat,n1_rtt_p50_ms,27,25.66,5.345847014759367,False,5.0,1.2830000000000001,0.4602008484170371,1.7934561512745015,0.8475156541530856,4,12,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cucc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,30,25.634999999999998,5.767099506072224,False,5.0,1.2817499999999997,0.4718584270551799,1.8406804254151743,0.8689844985051354,5,14,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cucc,busy,metro,s3_multimodal,n1_rtt_p50_ms,25,25.7,5.3561128073395246,False,5.0,1.285,0.4784568974092443,1.8616999899192386,0.8811363816182818,4,12,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cucc,idle,metro,s1_chat,n1_rtt_p50_ms,27,19.21,6.345966693999851,False,5.0,0.9605000000000001,0.40639027060130345,2.1155141624221936,0.7484169514568029,5,17,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cucc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,27,19.08,5.940604505522581,False,5.0,0.954,0.3794482938428962,1.988722714061301,0.6988000349840922,5,15,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P01,cucc,idle,metro,s3_multimodal,n1_rtt_p50_ms,26,19.064999999999998,5.798576047995026,False,5.0,0.9532499999999999,0.37723032391610056,1.97865367907737,0.6947153744714791,5,14,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P02,cmcc,busy,metro,s1_chat,n1_rtt_p50_ms,27,24.89,2.298774230339455,False,5.0,1.2445,0.1966285234607801,0.7899900500633994,0.3621152639314626,1,3,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P02,cmcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,30,25.259999999999998,2.337313957275061,False,5.0,1.263,0.19127202447346092,0.7572130818426799,0.3522506216588038,1,3,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P02,cmcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,27,25.23,2.793464445947977,False,5.0,1.2615,0.24111942000418593,0.9556853745706932,0.4440506437064945,1,4,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P02,cmcc,idle,metro,s1_chat,n1_rtt_p50_ms,22,18.615000000000002,2.5162025958153853,False,5.0,0.9307500000000002,0.17772434490768274,0.9547372812660904,0.3273009273048248,1,3,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P02,cmcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,27,18.61,2.9444266956316456,False,5.0,0.9305,0.18800071958186929,1.0102134313910225,0.3462261171089577,2,4,True,True,0.8,False,not_applicable,True
SYNTH-EXP,SYNTH-P02,cmcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,29,18.61,2.207046156272602,False,5.0,0.9305,0.13577379925482824,0.7295744183494264,0.250043911670558,1,3,True,True,0.8,False,not_applicable,True
