campaign_id,point_id,carrier,time_band,tier,profile_id,kpi,n,median,mean,cv_percent,unstable,low_confidence,cv_not_computable_reason,implausible_values,scenario_intrinsic_jitter,scenario_jitter_reason,synthetic
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,30,77.8415,75.37323333333333,10.559371739099717,True,False,,,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,30,77.133,74.76683333333334,9.592844666723874,False,False,,,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s1_chat,n1_rtt_p50_ms,1,74.457,74.457,,False,True,n<2,,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,1,72.973,72.973,,False,True,n<2,,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,1,70.802,70.802,,False,True,n<2,,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s1_chat,n1_rtt_p50_ms,24,74.3315,75.10075,27.123801988202768,True,False,,,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,24,76.8235,74.92120833333333,24.38667493318933,True,False,,,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,24,73.569,73.75025000000001,23.252912755207554,True,False,,,False,not_applicable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,12,0.12290411699568374,0.12453575781322705,4.743829762404853,False,False,,,False,not_applicable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,12,9.922916084164658,10.078494957622356,12.082887920382543,True,False,,,False,not_applicable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,12,15.872858582920225,15.854596830866726,5.860520992298702,False,False,,,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,12,0.12545556738419417,0.12431086674552226,7.225310790792349,False,False,,,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,12,10.844844157219999,10.575203356343764,8.466281611196838,False,False,,,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,12,15.953272841562507,15.576447501768984,8.121259219414164,False,False,,,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,12,0.1181832606418995,0.12085041426857555,7.862130172925783,False,False,,,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,12,9.738627010110076,9.849970062772801,9.820235055186604,False,False,,,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,12,15.121498794879784,15.066945894865034,4.474406269917981,False,False,,,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,12,0.12276741289418447,0.12251575613953114,6.652655904383585,False,False,,,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,12,9.659939151392678,9.884468019158355,7.664778263294698,False,False,,,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,12,16.231933343532678,16.370487712951803,6.851054387398841,False,False,,,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,11,0.14166755316971164,0.14272075726589703,6.170776413841026,False,False,,,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,11,10.046161929925674,10.11110726569884,8.291206299772586,False,False,,,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,11,16.429040149393625,16.55859559227508,5.175262596536712,False,False,,,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,1,0.14299933547727017,0.14299933547727017,,False,True,n<2,,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,1,11.175838941582262,11.175838941582262,,False,True,n<2,,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,1,17.068337837236363,17.068337837236363,,False,True,n<2,,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,48,0.1503593142543953,0.14897450280897956,5.649946899984986,False,False,,,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,48,11.388532042985348,11.377261986388334,9.691029253725752,False,False,,,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,48,17.94302166845415,17.939238226974215,8.805883782958022,False,False,,,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,30,0.13082180507506574,0.1311518812357257,9.783747111828708,False,False,,,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,30,4.494496673451401,4.52538264249965,3.4105030976027453,False,False,,,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,30,5.109153844031955,5.096837165043354,3.636823525319863,False,False,,,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,1,0.12488102327132411,0.12488102327132411,,False,True,n<2,,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,1,8.609707086007152,8.609707086007152,,False,True,n<2,,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,1,18.719652965109663,18.719652965109663,,False,True,n<2,,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,24,0.12459559890369976,0.12492664261103496,26.149287827393326,True,False,,,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,24,9.220099537620865,9.71395799307368,19.28478318085282,True,False,,,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,24,15.708798753164384,14.4411284360283,30.66647413802422,True,False,,,False,not_applicable,False
