campaign_id,point_id,carrier,time_band,tier,profile_id,kpi,n,median,cv_percent,unstable,target_effect_pct,target_abs,mde,mde_pct,mde_at_power,required_n_breakeven,required_n_at_power,resolves_target_breakeven,resolves_at_power,plan_power,scenario_intrinsic_jitter,scenario_jitter_reason,synthetic
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s1_chat,t1_ttft_ms,11,53.261061999999995,5.475368906438172,False,5.0,2.6630530999999995,1.5519571377753678,2.9138681796757413,2.858117218522162,4,13,True,False,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,t1_ttft_ms,11,54.072188000000004,10.346444981688768,True,5.0,2.7036094000000004,3.0320107245236616,5.60733870159584,5.583815330703572,14,47,False,False,0.8,False,network_side_unstable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,t1_ttft_ms,11,53.00610399999999,5.9025028913145015,False,5.0,2.6503051999999996,1.679580870391873,3.168655576708436,3.0931517944165505,5,15,True,False,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s1_chat,t1_ttft_ms,1,47.190270999999996,,False,5.0,2.35951355,,,,,,,,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,t1_ttft_ms,1,59.3185,,False,5.0,2.965925,,,,,,,,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,t1_ttft_ms,1,51.167104,,False,5.0,2.5583552,,,,,,,,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s1_chat,t1_ttft_ms,48,51.0335725,8.023566266860781,False,5.0,2.5516786249999996,1.0418556429805295,2.041510307710732,1.9187034744307045,9,28,True,True,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,t1_ttft_ms,48,51.206479,7.453976514908299,False,5.0,2.56032395,0.9933426665642577,1.9398769178491215,1.8293609469586765,8,25,True,True,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,t1_ttft_ms,48,50.3906145,6.519790909482436,False,5.0,2.519530725,0.8559093392463857,1.6985491201866285,1.5762608131695068,6,19,True,True,0.8,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s1_chat,t1_ttft_ms,30,50.486562500000005,13.892721438985623,True,5.0,2.5243281250000003,2.304752560141793,4.565081174108046,4.2444812528886615,26,85,True,False,0.8,False,network_side_unstable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,t1_ttft_ms,30,65.62884399999999,12.811152011406257,True,5.0,3.281442199999999,2.6899604363703036,4.0987472465160355,4.953888257090613,21,69,True,False,0.8,False,network_side_unstable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,t1_ttft_ms,30,62.371686999999994,14.897458260433046,True,5.0,3.11858435,3.0927664112846207,4.958606316492002,5.695704293502859,30,101,True,False,0.8,False,network_side_unstable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s1_chat,t1_ttft_ms,1,62.451104,,False,5.0,3.1225552,,,,,,,,0.8,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,t1_ttft_ms,1,60.630311999999996,,False,5.0,3.0315155999999996,,,,,,,,0.8,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,t1_ttft_ms,1,62.184354,,False,5.0,3.1092177,,,,,,,,0.8,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s1_chat,t1_ttft_ms,24,64.502791,35.260013105968035,True,5.0,3.22513955,8.666988639104964,13.43661026870134,15.961310308910917,174,588,False,False,0.8,False,network_side_unstable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,t1_ttft_ms,24,68.553448,27.064951306035034,True,5.0,3.4276724,6.655403911788241,9.708343060714087,12.25673316195346,91,307,False,False,0.8,False,network_side_unstable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,t1_ttft_ms,24,68.996698,26.749402944713687,True,5.0,3.4498348999999995,6.47288440764543,9.381440844669742,11.92060136758286,85,287,False,False,0.8,False,network_side_unstable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s1_chat,n1_rtt_p50_ms,12,68.59299999999999,3.4037979326296286,False,5.0,3.429649999999999,1.208858405486188,1.762364097628312,2.2262593079264597,2,6,True,True,0.8,False,not_applicable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,12,71.29650000000001,3.6012277392908505,False,5.0,3.564825000000001,1.3075734886116972,1.833993938849308,2.408055101084313,2,6,True,True,0.8,False,not_applicable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,12,69.7125,1.7920227037139753,False,5.0,3.485625,0.6425073667238682,0.9216530273966193,1.183255209285695,1,2,True,True,0.8,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s1_chat,n1_rtt_p50_ms,12,68.62450000000001,4.6978515719310705,False,5.0,3.4312250000000004,1.6987546977797037,2.4754347176004243,3.128462722062841,3,10,True,True,0.8,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,12,70.61099999999999,3.34835960396771,False,5.0,3.5305499999999994,1.2056338136318854,1.7074305896133544,2.2203208310979696,2,5,True,True,0.8,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,12,68.52799999999999,3.208753897019259,False,5.0,3.4263999999999997,1.1384163146768234,1.6612425792038632,2.0965316577546624,2,5,True,True,0.8,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s1_chat,n1_rtt_p50_ms,12,69.202,4.404760085327032,False,5.0,3.4600999999999997,1.5919928664193905,2.3005012375645078,2.9318478664945578,3,9,True,True,0.8,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,12,71.051,3.4760391704843747,False,5.0,3.55255,1.26313365016194,1.7777844789826178,2.3262137509786895,2,6,True,True,0.8,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,12,71.482,3.330674944866437,False,5.0,3.5740999999999996,1.2086268772358033,1.6908129000808643,2.2258329205843794,2,5,True,True,0.8,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s1_chat,n1_rtt_p50_ms,12,70.44399999999999,3.579527435575526,False,5.0,3.5221999999999993,1.293531280556756,1.836254727949515,2.3821946725640846,2,6,True,True,0.8,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,12,71.075,3.7020274002114775,False,5.0,3.55375,1.3649785785887378,1.9204763680460608,2.5137735337011944,2,7,True,True,0.8,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,12,70.1785,3.05045284503786,False,5.0,3.5089249999999996,1.0933311839322797,1.5579289724520753,2.0135019236571,2,4,True,True,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s1_chat,n1_rtt_p50_ms,11,65.034,3.2600886309238097,False,5.0,3.2517,1.13867071891606,1.7508852583511085,2.0970001740035515,2,5,True,True,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,11,65.072,3.6297813724610504,False,5.0,3.2536,1.2444090463466477,1.9123571526104124,2.2917301230022074,2,6,True,True,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,11,62.549,4.446565576217819,False,5.0,3.12745,1.4866169208256388,2.3767237219230344,2.7377852875812803,3,9,True,True,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s1_chat,n1_rtt_p50_ms,1,64.194,,False,5.0,3.2097,,,,,,,,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,1,63.409,,False,5.0,3.17045,,,,,,,,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,1,59.384,,False,5.0,2.9692000000000003,,,,,,,,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s1_chat,n1_rtt_p50_ms,48,57.894999999999996,9.308128477573383,False,5.0,2.8947499999999997,1.4231268080164268,2.4581169496786024,2.6208605477098956,12,40,True,True,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,48,60.429,8.585277474064227,False,5.0,3.0214499999999997,1.328350051216657,2.1981996247110778,2.4463176599382637,10,32,True,True,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,48,59.921,7.18192927975842,False,5.0,2.9960500000000003,1.093059198148887,1.8241671503294123,2.013001028863174,7,22,True,True,0.8,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s1_chat,n1_rtt_p50_ms,30,73.52449999999999,13.674591477217701,True,5.0,3.6762249999999996,3.215585163560463,4.373487971438722,5.921889915574981,23,78,True,False,0.8,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,30,77.8415,10.559371739099717,True,5.0,3.8920749999999997,2.5749017753383767,3.307877899755756,4.741993783827748,14,45,True,False,0.8,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,30,77.133,9.592844666723874,False,5.0,3.8566499999999997,2.320394570562953,3.0083032820750564,4.2732879114160385,11,37,True,False,0.8,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s1_chat,n1_rtt_p50_ms,1,74.457,,False,5.0,3.7228499999999998,,,,,,,,0.8,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,n1_rtt_p50_ms,1,72.973,,False,5.0,3.64865,,,,,,,,0.8,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,n1_rtt_p50_ms,1,70.802,,False,5.0,3.5401000000000007,,,,,,,,0.8,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s1_chat,n1_rtt_p50_ms,24,74.3315,27.123801988202768,True,5.0,3.716575,7.3680961974953405,9.912481515232896,13.569242408315269,95,320,False,False,0.8,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,n1_rtt_p50_ms,24,76.8235,24.38667493318933,True,5.0,3.8411749999999993,6.608726975528072,8.602480979814866,12.170771925018604,72,241,False,False,0.8,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,n1_rtt_p50_ms,24,73.569,23.252912755207554,True,5.0,3.67845,6.202993226736676,8.431531251935837,11.423564038067228,69,232,False,False,0.8,False,not_applicable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,12,0.12290411699568374,4.743829762404853,False,5.0,0.0061452058497841865,0.0030220288714483297,2.4588508060754877,0.005565432538129635,3,10,True,True,0.8,False,not_applicable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,12,9.922916084164658,12.082887920382543,True,5.0,0.4961458042082329,0.6229337707919043,6.277728900539673,1.1472080594000138,19,65,False,False,0.8,False,not_applicable,False
m2-afternoonradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,12,15.872858582920225,5.860520992298702,False,5.0,0.7936429291460112,0.47529897145039546,2.9944131926043522,0.8753206781184146,5,15,True,False,0.8,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,12,0.12545556738419417,7.225310790792349,False,5.0,0.0062727783692097085,0.00459452980316812,3.66227653261323,0.008461383643797992,7,22,True,False,0.8,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,12,10.844844157219999,8.466281611196838,False,5.0,0.5422422078609999,0.45799093634809324,4.2231214179614,0.8434458331625896,9,30,True,False,0.8,False,not_applicable,False
m2-busyradio-20260801,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,12,15.953272841562507,8.121259219414164,False,5.0,0.7976636420781253,0.6470937933908971,4.056182075097758,1.1917016700219205,8,27,True,False,0.8,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,12,0.1181832606418995,7.862130172925783,False,5.0,0.005909163032094975,0.0048603083116078695,4.112518376299346,0.008950846988367973,9,28,True,False,0.8,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,12,9.738627010110076,9.820235055186604,False,5.0,0.4869313505055038,0.494802903542358,5.080828160157304,0.911239533597137,13,43,False,False,0.8,False,not_applicable,False
m2-idlenight-20260801,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,12,15.121498794879784,4.474406269917981,False,5.0,0.7560749397439892,0.34485465242726915,2.280558674144382,0.635091650406466,3,9,True,True,0.8,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,12,0.12276741289418447,6.652655904383585,False,5.0,0.006138370644709223,0.004169293335852411,3.3960912245059713,0.007678259136299848,6,19,True,False,0.8,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,12,9.659939151392678,7.664778263294698,False,5.0,0.4829969575696339,0.38755053605913825,4.011935582464461,0.7137212962890744,8,27,True,False,0.8,False,not_applicable,False
m2-idleprobe-20260731,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,12,16.231933343532678,6.851054387398841,False,5.0,0.8115966671766338,0.5737127203987846,3.5344694205965927,1.0565615278572822,6,21,True,False,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,11,0.14166755316971164,6.170776413841026,False,5.0,0.007083377658485581,0.004705401412292104,3.32143903597688,0.008665567153361118,5,17,True,False,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,11,10.046161929925674,8.291206299772586,False,5.0,0.5023080964962837,0.44790526269479225,4.458471462226432,0.8248718424077836,9,30,True,False,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,11,16.429040149393625,5.175262596536712,False,5.0,0.8214520074696813,0.45785252849376573,2.786848923189615,0.8431909383191667,4,12,True,False,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,1,0.14299933547727017,,False,5.0,0.007149966773863509,,,,,,,,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,1,11.175838941582262,,False,5.0,0.5587919470791131,,,,,,,,0.8,False,not_applicable,False
m2-pilot-20260731,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,1,17.068337837236363,,False,5.0,0.8534168918618181,,,,,,,,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,48,0.1503593142543953,5.649946899984986,False,5.0,0.007517965712719765,0.0021527904640164888,1.4317639546919911,0.003964624629966052,4,14,True,True,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,48,11.388532042985348,9.691029253725752,False,5.0,0.5694266021492674,0.28200260067425026,2.4761979824076357,0.5193419773244827,12,40,True,True,0.8,False,not_applicable,False
m3-expansion-busyband-20260803,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,48,17.94302166845415,8.805883782958022,False,5.0,0.8971510834227076,0.4040381713192206,2.2517844473741295,0.7440852754754476,10,34,True,True,0.8,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,30,0.13082180507506574,9.783747111828708,False,5.0,0.006541090253753288,0.004151310180963824,3.1732555429745033,0.007645140976410395,13,41,True,False,0.8,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,30,4.494496673451401,3.4105030976027453,False,5.0,0.22472483367257007,0.04993202698276724,1.1109592599703402,0.09195588112679985,2,6,True,True,0.8,False,not_applicable,False
m3-expansion-wave0,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,30,5.109153844031955,3.636823525319863,False,5.0,0.25545769220159775,0.05996922384873233,1.1737603853675864,0.11044059600071267,2,6,True,True,0.8,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s1_chat,u1_goodput_mbps,1,0.12488102327132411,,False,5.0,0.006244051163566205,,,,,,,,0.8,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s2_coding_agent,u1_goodput_mbps,1,8.609707086007152,,False,5.0,0.43048535430035756,,,,,,,,0.8,False,not_applicable,False
radiowire-verify-20260801,SZ-PILOT-01,ctcc,idle,metro,s3_multimodal,u1_goodput_mbps,1,18.719652965109663,,False,5.0,0.9359826482554832,,,,,,,,0.8,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s1_chat,u1_goodput_mbps,24,0.12459559890369976,26.149287827393326,True,5.0,0.006229779945184988,0.011816133305674933,9.48358803171503,0.021760841994459067,87,293,False,False,0.8,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s2_coding_agent,u1_goodput_mbps,24,9.220099537620865,19.28478318085282,True,5.0,0.46100497688104325,0.6775969297519047,7.349128141047709,1.247876893634922,52,176,False,False,0.8,False,not_applicable,False
warmup-transport-probe,SZ-PILOT-01,ctcc,busy,metro,s3_multimodal,u1_goodput_mbps,24,15.708798753164384,30.66647413802422,True,5.0,0.7854399376582193,1.6018632007919338,10.197235485426626,2.950025283857498,100,339,False,False,0.8,False,not_applicable,False
